,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
23,1,245.19227,245.4565,245.68506000000002,245.82467999999997,246.14121,246.18,246.00839,246.08219,245.92887000000002,245.90605,245.78541,245.57643,245.3259,245.55168999999998,247.66122000000001,251.62472999999997,258.90628,266.32755,274.7304,280.84717,284.77256,286.22447,286.78151,286.59237,288.12035,290.44648,292.46424,293.71022999999997,294.43465,295.09985,295.25038,295.30872,297.08306,301.73346000000004,308.45304,321.23163999999997,337.0605,352.50164,370.14599,384.77757,400.01016,412.1338,424.80354000000005,435.84130999999996,447.3262,456.28702000000004,464.33750999999995,470.59671,474.89707999999996,477.86822,478.82022,480.48666,480.60257,480.69187,481.12764000000004,481.90531,481.99600999999996,481.84840999999994,481.65556,481.98098,481.67116,481.68167,481.83055999999993,481.60329,481.77857,481.49760999999995,481.48092,481.49278,481.23740999999995,481.01948,480.90193,480.74310999999994,480.3898,480.98942999999997,480.7012,480.89950999999996,480.93253,480.7234,480.56979,480.86077,480.93377000000004,480.89723,481.35357,481.04935,481.13158,480.26334,480.62408,480.4805,480.01759000000004,479.8702,479.65538,479.04560999999995,478.3592,477.30776,474.1512,471.59679000000006,467.23919000000006,460.68662,452.53670999999997,443.73650999999995,432.83505,421.80899000000005,410.61887,399.30616000000003,387.52178,376.7147,365.34479,354.41522000000003,344.59381,333.96004,325.08943,314.95366,306.97286,299.40783999999996,292.77483,286.79927999999995,283.50412,281.31993,280.01705,279.12329,278.80216,279.4258,279.68813,280.23861,280.30143,280.53361,280.66384,279.81797,278.98516,278.24553,276.65885,274.53423,272.00683,269.47626,266.2918,261.13906000000003,254.54936,247.60183999999998,240.24099999999999,233.25744,230.09900000000002,230.13387999999998,232.78562999999997,235.70314,236.08701000000002,236.31373,235.74457999999998,236.59977,239.2786,241.21597000000003
64,1,846.80286,846.43114,846.03161,845.5305599999999,844.9047300000001,844.56426,844.1615300000001,843.9164099999999,843.54614,843.5472300000001,843.5106,843.6293400000001,843.78995,845.3186300000001,849.21511,856.5745099999999,870.3779800000001,888.3275,906.81941,924.6518699999999,939.27492,947.2425199999999,949.01672,947.5373199999999,944.05076,940.05295,936.00494,933.4091800000001,933.8620800000001,936.6201900000001,940.92157,946.59319,950.2262800000001,947.0069900000001,943.7881800000001,943.8216800000001,943.8399900000001,945.2732599999999,952.06516,898.3802800000001,896.6704,894.75829,892.2167800000001,889.6239099999999,887.1311900000001,883.88309,1196.2327,1225.3621,1252.6233,1280.8596,1304.7083,1324.2982,1341.4028,1355.4158,1365.8633,1372.5025,1375.7173,1376.5669,1376.8561,1376.9371,1377.0062,1377.1079,1377.2602,1377.6894,1377.8847,1378.1199,1378.4472,1378.5472,1378.5026,1378.3738,1377.8098,1374.9916,1366.4108,1347.983,1317.9205,1282.0156,1244.8952,1205.3965,898.2370699999999,903.5084,907.48413,910.6764,1032.6582,1004.561,979.291,961.1370300000001,948.2343599999999,940.12453,935.1208,932.1527,931.5314900000001,932.72275,935.1855300000001,938.4983199999999,942.3644199999999,947.38996,950.29035,951.1722199999999,954.5356199999999,959.64583,962.4137599999999,963.4786,963.75089,964.4250199999999,966.48594,973.14403,982.6205,990.8248699999999,995.34826,994.11373,984.7583800000001,968.7040400000001,945.8782199999999,919.61423,891.95696,867.06518,848.71826,837.77431,833.7507,834.17045,834.12808,832.3505,831.6175900000001,831.7860000000001,832.47095,833.15193,833.93005,835.10089,836.40954,837.31168,837.55625,837.56014,837.8987400000001,838.7280000000001,839.4094,839.9552800000001,840.21935,840.30134,840.37264,840.42029,840.5490699999999,840.8096300000001,841.0563400000001,841.2313,841.3335400000001,841.33879,841.2177300000001,840.8880199999999,840.56072,840.21288
126,1,255.48042999999998,255.87524,256.16853,256.41659,256.82066000000003,257.07081,257.6534,257.71159,257.8713,257.93674,258.23598,258.36328,258.70487,258.68041,258.87005,259.03535,259.58763999999996,260.07038,260.58421,261.05817,261.26897,261.67489,261.45375,261.75728,261.91352,261.82825,261.94995,261.73596000000003,261.93854,261.89054,261.7984,261.89051,263.81614,266.24062000000004,269.44192000000004,272.03046,273.00357,272.60573999999997,271.70322999999996,271.06047,270.0691,269.19433,269.97059,272.26198999999997,274.41197999999997,275.05992000000003,274.95675,276.75869,278.95984,283.74051000000003,288.84944,295.57186,305.035,322.264,340.91607999999997,364.97194,385.16557,410.84144,437.28797000000003,462.63673,482.76018,498.69555999999994,503.71914000000004,506.46647,508.19495,509.48490999999996,511.24953,511.5506,511.57752999999997,511.87029,512.00735,512.00266,511.66515,511.72801,511.09734000000003,511.08727000000005,510.17920999999996,509.47121,508.71884000000006,507.97285,506.93472,506.2207,504.59621,504.55335999999994,503.5913,501.98319000000004,501.04315999999994,497.66137000000003,493.53486,486.13754000000006,476.02152,461.93205,447.74411,431.76489000000004,416.34311,398.96711,384.24202,369.45,356.46546,344.48526,330.11697000000004,319.95052999999996,311.03957,300.8125,292.71095,286.77371,283.2896,279.48598,276.56591000000003,276.06237999999996,275.90224,275.67426,274.88171,274.44175,273.9566,274.04958,274.00485,273.99276000000003,274.2505,274.12876,273.92406,272.00267,269.56198,266.1389,261.85143999999997,257.51721000000003,253.90238,251.4721,250.20101,249.73155,249.64876,249.82627000000002,249.75197999999997,249.78102,249.64212,250.00922000000003,250.32885,251.07113999999999,251.75272999999999,252.42082000000002,253.31678,253.78045,253.83205,253.75705,253.86147000000003,253.79774,253.80801,253.75815,253.86269,253.96707
49,1,818.99885,819.12062,819.25972,819.34371,819.41831,817.42313,814.83864,814.8324,809.1148099999999,809.12028,806.81896,806.2991599999999,809.69345,819.75991,835.30107,853.49694,889.71405,889.71405,903.42799,913.01401,917.65759,918.19609,914.93465,914.93714,910.2226699999999,905.5366,905.5366,906.7263300000001,914.0836400000001,917.3566199999999,917.28905,918.08054,918.08054,918.59406,921.3523,931.41897,931.41932,941.1627199999999,981.12685,981.12685,893.081,1083.7555,1113.647,1113.647,1172.7872,1172.7915,1223.6587,1250.3655,1274.8039999999999,1296.7536,1296.7478,1334.6136,1348.5515,1359.3078,1359.2934,1366.2747,1369.1222,1370.2491,1370.3044,1370.2988,1370.3348,1370.2642,1370.2917,1369.8132,1369.5493,1369.3517,1369.4095,1368.6728,1367.4812,1353.1501,1335.4174,1335.4566,1275.2331,1275.2057,1237.2197,1155.6479,1115.2244,1115.2245,1039.4635,1007.3344,1007.3596,978.64539,942.93124,942.92483,933.16619,923.24549,923.24295,922.06291,924.30266,926.4471599999999,926.42476,930.78848,941.96321,944.6324699999999,944.6324699999999,945.09471,943.68258,942.9663800000001,947.3186599999999,951.19422,954.76004,954.76004,951.25269,951.26134,938.4956699999999,898.2289599999999,876.0544,876.0478,832.57587,816.3739400000001,816.36483,805.45821,801.00802,806.09878,809.21802,809.1514099999999,809.15458,808.42405,807.95618,807.69075,808.0828,808.08815,809.34227,812.98518,812.97075,814.5273,815.50461,816.29256,816.49279,816.75567,816.95501,816.98092,817.04521,816.7028799999999,816.70331,816.19423,815.2178700000001,815.2207599999999,814.68291,814.35955,814.36969,813.89393,812.6329400000001,812.63007,812.14984,811.23919,811.2452099999999,810.8491,810.3192,810.32682
22,1,810.05148,810.06318,810.07242,810.23013,810.83972,813.09907,818.12307,827.81525,842.5307,862.1120699999999,882.83603,902.65214,918.8216,930.66667,937.44938,938.5500400000001,936.6346199999999,931.4521800000001,924.34002,915.2344699999999,904.08866,890.7565199999999,878.82276,871.46645,872.08163,880.68211,894.0599300000001,907.1959800000001,914.05662,916.84878,916.2073800000001,912.77351,908.31612,905.59701,903.28359,902.7265199999999,904.8612199999999,907.11497,909.15267,910.8126900000001,910.68879,911.33568,913.44156,918.10872,925.1749199999999,933.4196199999999,945.03881,964.18488,992.2901699999999,1024.6045,1057.6833,1088.1533,1115.6771,1142.8388,1170.4779,1199.8834,1227.7211,1255.9642,1282.8281,1306.5719,1326.9944,1340.1236,1349.4078,1354.6149,1356.1953,1356.2458,1355.6643,1355.2549,1355.0851,1355.1531,1355.0676,1355.1449,1355.2771,1355.4533,1355.2957,1354.3384,1351.4031,1344.94,1333.1965,1314.8737,1290.8434,1260.4182,1227.0186,1190.6861,1154.0399,1115.6753,1077.7605,1041.0713,1009.6272,982.0836300000001,961.3041800000001,947.52399,938.13245,931.02049,926.2225699999999,923.1347400000001,921.07152,921.0658800000001,922.1594,922.3289900000001,923.1669699999999,923.40183,923.15437,926.15996,929.3620300000001,931.16626,932.60868,935.43437,938.69878,942.29341,945.30119,946.4472300000001,944.8561800000001,940.43024,932.2696300000001,920.2026599999999,905.63104,886.38949,867.1026800000001,850.6623900000001,836.76807,825.84108,816.6698299999999,811.06209,810.08228,811.57803,812.12716,810.53119,808.79878,807.85987,807.5826599999999,808.10466,809.50219,810.72267,811.3634099999999,811.33753,811.1086,811.00943,811.10158,811.4246099999999,811.70804,811.71024,811.49584,811.2328,810.83795,810.61575,810.40029,810.3147700000001,810.1542900000001,810.02175
43,1,327.73701,327.4114,327.25192999999996,327.37872999999996,327.81436,328.24834,328.87147999999996,329.84798,331.82256,336.16677999999996,344.35156,356.49904,370.38167000000004,384.64981,396.34729,404.67118999999997,410.45231,413.57937000000004,414.06592,412.85042000000004,409.95803,406.45074,405.92644,406.8655,409.60359,412.20982999999995,413.09481,411.17952,407.0816,404.39275,402.97741,403.06073,402.95602,402.69617999999997,402.70628999999997,402.71643,403.04252,404.64772,408.74393,416.24497,425.81763,439.70942,459.07659,482.73659000000004,511.83282,582.611,620.8954200000001,659.8371900000001,697.7409,730.4324799999999,759.92751,759.91827,806.76438,825.9418,839.92578,850.13975,857.9001400000001,863.41753,868.37005,873.31658,878.1193699999999,882.0803599999999,884.9659,887.12419,887.51442,887.2485199999999,886.95519,886.6062599999999,886.0247199999999,885.9005300000001,885.55755,885.72557,885.8273300000001,885.78634,885.5249,884.50891,883.4273599999999,881.5967,878.5003800000001,873.35176,866.4455,856.8154800000001,845.1347300000001,831.7871299999999,815.62995,798.33702,779.52258,760.3557,741.11731,721.0513599999999,699.77058,678.42446,656.31763,633.32325,609.5485,585.39668,560.6605400000001,534.10381,509.43254,487.86599,469.08892000000003,453.02831,440.33960999999994,431.59995999999995,424.87355999999994,420.30805999999995,417.17335,414.19392999999997,412.31614,412.29225,412.37425,411.35077,411.20102,411.56421,411.61017999999996,411.15887000000004,409.93491,407.78592000000003,406.0431,404.12318999999997,400.45606000000004,398.16306000000003,395.2504,392.06096,389.34943,387.27909,384.88517,381.51138,378.41238,374.09073,368.9733,361.70869,352.39392000000004,341.2611,330.08195,319.84035,312.0471,307.49821000000003,307.00462000000005,309.6404,313.72078,317.43703999999997,320.44827999999995,322.23874,323.14886,323.92742000000004,324.42792000000003,324.50032000000004,324.61082000000005,324.57152
1,1,252.02334,252.03256000000002,251.87822000000003,251.88457000000002,251.8375,251.9932,251.93153999999998,252.05855,252.09441,252.13693999999998,252.1895,252.68438999999998,252.76642999999999,252.85327,253.21882999999997,253.5113,253.20112000000003,253.84517000000002,256.66956,262.41584,270.10787999999997,278.353,282.88727,284.57977999999997,284.26976,282.92278999999996,283.37192000000005,285.99156,287.92443,289.22324,291.64117000000005,294.16891,296.23126,297.34615,299.44898,302.72326,305.50189,311.44146,319.32353,331.71841,346.03101000000004,363.4326,383.91029,398.67847,412.16112000000004,424.94052999999997,436.35164000000003,446.77882999999997,455.94715,462.46522999999996,467.49350999999996,470.97699000000006,472.42807999999997,472.64502000000005,472.18234,472.1927,472.56057999999996,472.82298,473.38690999999994,474.06458,473.99314000000004,473.51360999999997,474.07610999999997,473.94847999999996,472.70064,473.57872000000003,473.37654000000003,473.25549,473.69202,474.01845,473.74273,474.1365,473.97854,474.8385,474.86354000000006,475.35804,475.37632,475.00568,474.92739000000006,475.12364,474.52800999999994,474.20252,473.50147000000004,473.46925,472.13147999999995,469.37935999999996,465.13382,460.64440999999994,454.23042000000004,446.0084,436.34622,423.53635,409.30484,391.88306,376.29117,359.87935,343.44737000000003,331.01727999999997,317.64923,307.28932000000003,298.29418,292.36438,288.25584,287.20102,286.12813,285.85686,286.05882,285.97586,285.98262,285.45031,285.29521,284.55444,283.92058,283.22528,281.89779,280.21664,278.21336,275.55795,271.43224,266.89493999999996,261.29666000000003,254.35506,247.93167999999997,244.52067999999997,243.62056,244.0,245.4778,247.37375,249.58718,253.60237999999998,254.86432000000002,255.93074,256.20489,256.7619,256.78664,256.96314,257.18068999999997,257.44009,257.58402,257.93429,258.05814,258.14466,258.42573,258.59481,258.45952,258.66087999999996,258.72216000000003,258.76761,258.68625,258.73397
145,1,280.11579,280.00664,279.67291,279.53131,279.17638999999997,278.91874,278.71677999999997,278.5267,278.23838,278.22918,278.00657,277.82599999999996,277.69661,277.53513,277.55762000000004,277.41463,277.40993,277.26795,277.08516000000003,276.8242,276.76058,276.63648,276.67292000000003,276.5758,276.45027000000005,276.63133999999997,278.00321,281.38736,285.41846,288.65352,290.88226000000003,291.25831,290.1056,289.00444,289.47763,290.64354,291.77162000000004,292.6131,293.3297,294.93937,300.79618999999997,310.91222999999997,328.73652999999996,347.62207,371.22797,393.97702999999996,413.51372000000003,432.23392,448.35576,464.62580999999994,480.25015,493.35144,501.64535,504.55227,505.19407,505.98931,506.78239,507.088,507.37773,507.6745,507.26347999999996,507.06885,506.51044,506.61559000000005,506.57182,506.20737,505.80022,505.50584000000003,504.97172,504.42215,503.73645,502.71614000000005,500.66083,496.43153,490.53909000000004,482.79422,472.06305,459.55799,445.606,430.57559000000003,414.71397,400.34612000000004,384.88016,370.63038,355.9022,342.35017,331.54689,321.2419,312.4038,305.23525,299.88338999999996,297.26135,294.7426,294.14762,293.41843,293.12317,292.67899,292.25563999999997,291.99567,291.95989,291.60205,292.00062,293.20682999999997,295.03642,296.86312999999996,299.16357999999997,301.36761,302.88395,303.14807,302.26681,299.97202999999996,296.63242,292.67767000000003,288.29597,285.11771,282.47258999999997,281.09027000000003,280.80767000000003,281.03452000000004,281.41916000000003,282.14605,283.00397000000004,283.98197999999996,284.49427000000003,285.03614,285.58505,286.20171,286.61375,287.0235,287.28522000000004,287.56111,287.92383,288.29415,288.45041000000003,288.6095,288.85988,288.98316,289.08654,289.04697999999996,289.10335,289.05872,289.0801,289.08126,289.1121,289.00417000000004,288.98412,289.0329,288.9123,288.97071,288.98888
61,1,826.92971,827.13228,827.33974,827.32352,827.31623,827.2490799999999,827.2480099999999,827.24816,826.25718,825.73595,826.16951,828.9187599999999,835.79355,835.7975299999999,866.47901,866.4811599999999,909.06799,927.46755,940.0763300000001,946.0826400000001,947.26669,945.1383,940.07574,933.85156,926.96103,921.04161,918.7949,918.18168,918.3345,920.31387,924.9228300000001,928.87589,927.53311,925.56741,927.38624,932.1238800000001,939.5884599999999,949.0908199999999,965.05396,892.46523,891.38902,888.0781400000001,887.0767199999999,1133.1675,1164.6532,1197.6197,1226.3152,1254.4928,1281.3122,1302.9535,1321.3553,1336.7794,1349.7292,1360.236,1366.5489,1368.6618,1368.8451,1368.8679,1368.1882,1368.1575,1368.3923,1368.2491,1368.1884,1368.1884,1368.0489,1368.2088,1368.1927,1368.229,1368.205,1366.0357,1361.5761,1351.5406,1334.0854,1334.0841,1276.315,1240.4067,1204.5187,1167.3953,1129.345,1093.0686,1058.2572,1026.7671,998.3286,998.3159400000001,974.49365,946.7629300000001,938.6438800000001,933.0025400000001,928.84284,925.8027,924.2399,924.3041199999999,925.5491400000001,926.26409,926.3593900000001,928.8726199999999,932.23243,935.9795300000001,937.87807,937.6578300000001,936.9644800000001,937.5405599999999,941.49651,947.7474300000001,954.9117,959.4468400000001,958.5302300000001,950.40993,934.97423,916.3335599999999,896.5965699999999,877.03341,859.6243099999999,844.3225199999999,844.3225199999999,826.14809,823.7101299999999,823.4604099999999,823.85713,824.3306200000001,824.4431599999999,824.63094,825.3647599999999,826.05061,826.35281,826.90297,827.41112,828.0855700000001,828.08525,828.98046,829.05074,828.8506,828.56562,828.40444,828.2968400000001,828.2085,828.1175099999999,828.04298,827.9870900000001,827.93458,827.91756,827.9051099999999,827.93783,827.99879,828.0345,827.95785,827.8763299999999,827.71323,827.55203,827.35741
61,1,794.48415,794.79087,795.05626,795.59839,796.0464400000001,797.41076,800.24738,805.85471,814.68666,827.36798,843.4544199999999,862.61871,883.3692,900.0600400000001,912.5550199999999,920.49985,922.98155,920.74789,916.4377699999999,909.5323,901.9028,894.42567,890.13255,888.94835,888.24371,888.0238199999999,889.6564800000001,892.22828,891.76224,890.96326,891.21653,890.8412900000001,891.4848699999999,892.7979,897.08051,907.1606,923.58248,948.1780699999999,983.56675,1021.4329,1060.1213,1092.211,1118.6331,1143.3575,1165.4688,1189.7658,1217.5403,1241.3559,1262.8594,1284.5538,1304.5756,1319.683,1328.4776,1332.6551,1334.2691,1334.4165,1334.5854,1334.9319,1335.289,1335.2763,1335.2849,1335.0152,1334.3423,1333.3245,1330.7716,1325.3929,1315.6938,1300.0081,1277.1907,1247.7864,1214.8849,1179.9874,1143.9199,1107.045,1072.9821,1042.2045,1011.6906,984.98829,962.61273,945.4828699999999,933.63143,925.40453,919.88165,916.38722,913.9313900000001,912.43573,912.22054,913.46731,914.45883,914.4893800000001,915.0084099999999,914.5201900000001,913.53223,914.2927199999999,914.78448,915.32075,916.75575,918.61279,919.68341,921.2238199999999,922.47862,923.4766199999999,924.6862199999999,925.03263,923.5423400000001,918.7203900000001,907.51641,889.5822900000001,868.50895,845.1792199999999,823.23602,804.63627,790.21701,780.68218,776.9929,778.7697400000001,784.31926,789.99264,790.1558,787.44495,785.09451,784.96655,786.22502,788.55556,790.38591,790.83929,790.69325,790.4533,790.5837799999999,791.09111,791.65742,791.82834,791.82573,791.68043,791.59381,791.60455,791.5763599999999,791.51787,791.44503,791.31583,791.24005,791.20637,791.19561,791.1106599999999,791.07077,791.02052,790.98695,790.9237,790.90504,790.84162
10,1,288.99544,288.70942,288.51829,288.39277999999996,288.29943,288.1255,288.09573,288.12315,288.10739,288.10559,288.06928,288.21781,288.33673,288.40124,288.27468,288.44218,288.34317000000004,288.4421,288.49227,288.41742999999997,288.43622999999997,288.3993,288.27797000000004,288.03508999999997,287.81813,287.91618,288.10046,289.58992,291.1297,291.62838999999997,292.34333,290.39846,289.19122999999996,288.21186,287.94312,288.26313,289.09477999999996,290.09836,291.49604,293.4085,294.76993,297.47671,303.16525,311.56102999999996,325.62066,341.99594,361.50437,381.70126,399.64732999999995,417.93462,434.54735,452.18654000000004,467.69972,484.40790999999996,497.97862000000003,505.26203,505.65015999999997,507.51847999999995,507.81071,508.14422,507.91582999999997,507.7068,507.77660999999995,507.43527,506.92504,506.68816,506.47978,506.265,505.70822000000004,505.23605999999995,504.61924000000005,504.07675,503.94035,503.57632,503.13173,502.55147,501.73889,501.3175,500.81682,498.75904,496.68852999999996,492.39989,486.56137,478.95187999999996,471.04222999999996,460.09153,449.30427000000003,437.2376,425.64595999999995,413.79364,402.09148,389.41967,375.92722000000003,361.70961,346.59801,332.58257000000003,319.1737,305.3842,294.64822999999996,285.38083,279.81991,276.10789,273.16486000000003,272.02265,271.03418,270.28468,269.90337999999997,270.15924,270.95142999999996,271.99327999999997,273.09367000000003,274.34171000000003,274.48623,275.43847,277.07335,279.04253,280.11127,281.75449,283.13552999999996,283.35437,282.93646,282.71182000000005,281.75097999999997,280.33578,278.82218,277.27124,276.36286,276.19138,276.27246,277.03271,278.51796,279.79733,280.15507,280.19127000000003,280.12592,279.58491000000004,279.16112999999996,278.63301,278.2845,277.91578,277.76312,277.55861,277.52038,277.60497999999995,277.6198,278.05775,278.76644,280.07552000000004,280.43615,281.06653
134,1,265.75586,265.97364,266.34719,266.55818999999997,266.66702000000004,266.91896,266.98183,267.09785,267.5086,267.42636,267.6688,267.7603,267.91134,267.90924,267.55016,267.73897,267.46842999999996,267.61226,267.41934,267.43773999999996,267.20914,267.28641,267.31802999999996,267.44968,267.30016,267.26714,267.22486000000004,267.43917000000005,267.7326,268.37335,269.77666,272.0439,273.9604,273.98466,274.06985,272.80832999999996,271.36773999999997,269.76435,269.52665,269.99496,271.99255,273.79098,274.57858,275.61859,276.61983,279.65596,285.29356,294.07001,301.43287999999995,314.07955,339.54572,361.57702,377.44158999999996,405.80453,431.69120999999996,457.05652000000003,478.4843,494.68655,500.98769000000004,503.98404000000005,505.51582,505.38831,505.50131,505.49825999999996,505.51852,504.89694000000003,504.58237,504.49422999999996,503.63935999999995,503.14148,502.9017,502.18760999999995,501.69030999999995,501.11796,499.81429,498.39075,496.22232,492.28855,486.74104000000005,479.3142,469.05127999999996,456.01662999999996,443.08099000000004,429.93864,414.72343,400.32085,385.91929,371.94737000000003,358.52075,345.69851,333.31419,319.35213999999996,311.23367,301.15939,291.8152,284.98422999999997,280.05842,275.44171,271.66861,269.27016000000003,268.53634,266.65044,266.34366,266.36812000000003,266.37543999999997,265.97081000000003,266.08078,265.95507000000003,265.87658999999996,266.06164,266.13715,266.01775,266.67132999999995,267.42294,267.86415,266.97519,265.85475,263.74751000000003,260.65987,257.65058999999997,254.62703,252.70515,252.08674,251.4065,250.72664,249.48212,248.69269,248.34387,248.15541000000002,248.24941,248.68735,249.02267,249.51802999999998,249.50212000000002,249.86447,250.24308,251.00422000000003,251.34182,252.09852,252.64077000000003,253.27362999999997,253.83903999999998,254.10877999999997,254.41301,254.55115,254.60742000000002,254.73971,254.61016,254.84848,255.33285
144,1,281.87527,282.73238,283.61604,284.09115,284.54989,284.89947,285.14597000000003,285.37742000000003,285.51346,285.69227,285.95002999999997,286.27487,286.74131,287.27592000000004,287.41151,287.36082000000005,287.26324,287.30501,287.32022,287.36697999999996,287.23228,287.3413,287.50325,287.52846,287.68003999999996,287.92773,288.71475,290.58567999999997,291.63276,292.44944,292.04934,289.85207,287.53639,285.72822,283.35286,281.9093,282.49953,284.50951000000003,287.15281,288.24093,289.21564,289.71455,292.72681,298.32792,305.95111,319.87196,336.9993,354.98727,375.29905,396.44174,416.92297,438.63495,460.30186,479.43181,496.1434,506.61722000000003,510.45522,510.9571,510.86285,511.16821,512.25996,512.73673,512.74585,512.58123,512.6621299999999,512.94533,512.8819,512.6129,512.3548900000001,511.26049000000006,509.60405999999995,510.31413,509.75542,509.75740999999994,509.37316,509.35097,508.98503,509.18847,508.46492,506.07032999999996,500.33109,491.3699,479.31507999999997,464.61604000000005,447.07246,429.06595999999996,411.74801,395.17827,379.99291,362.4188,348.85745,335.4034,323.68793999999997,313.35662,306.48749,301.76367,298.316,296.49167,294.92194,294.08805,293.81755,293.63272,293.66999,293.33665,292.88985,292.17773,291.22056000000003,290.92015,291.87827000000004,293.23868,294.11087000000003,294.23048,294.08754,292.90966000000003,291.52932000000004,289.60913999999997,287.31979,284.70669,282.13428999999996,280.5952,279.60941,280.09781,280.92722000000003,281.23852999999997,281.70802000000003,283.28103,284.77973,286.95883,289.89842000000004,292.76075,295.07412999999997,296.85863,297.78622,298.52373,298.75245,298.75344,298.60999,298.28987,298.01851,297.81246,297.81957,297.82177,297.95516000000003,297.84123,297.85059,297.74041,297.35576000000003,296.6958,295.5208,294.4641
99,1,843.0383400000001,842.6775,842.35772,842.15083,841.94742,841.9133099999999,841.83661,841.84833,841.83472,841.38911,839.7420400000001,838.0908900000001,838.2407099999999,840.5940199999999,846.9214099999999,859.8540800000001,878.60499,900.1959699999999,919.7621800000001,934.9549900000001,943.45636,945.9232300000001,944.9328300000001,941.53525,937.65617,933.34013,930.83749,929.49546,929.69415,932.8616,936.5413199999999,941.3185800000001,947.6469900000001,951.8694300000001,949.07473,946.5717900000001,948.4312199999999,952.7280099999999,960.54163,968.1013300000001,977.8407699999999,992.6392800000001,886.6896300000001,884.9399699999999,883.24395,881.0936,878.4629199999999,1163.4411,1193.981,1222.6882,1248.5147,1272.4129,1293.848,1311.6749,1324.8457,1336.3409,1346.2578,1354.3083,1359.0222,1360.0136,1360.1551,1359.5412,1359.0497,1358.9931,1359.0411,1359.0620000000001,1358.7268,1358.5922,1358.2851,1358.4083,1358.5265,1358.8834,1358.8743,1358.8636,1358.5688,1357.6042,1353.5439999999999,1344.7129,1329.2427,1306.866,1276.7655,1241.7867,1206.2241,1167.9297,1127.9946,1087.6683,1049.4878,1012.5105,979.7112300000001,955.8916300000001,940.34237,930.72649,925.2976199999999,921.8419,920.5704900000001,922.2135699999999,925.98419,930.87861,935.30889,940.173,944.18973,947.31129,948.6420300000001,949.1848,951.68061,955.04025,957.67766,958.73587,957.30394,950.65758,938.4237099999999,920.18023,898.96505,875.2234800000001,851.1655099999999,829.72861,815.33998,809.89054,809.8866,813.9770900000001,818.8874,820.63084,820.62776,822.8305799999999,825.03538,827.38348,829.26455,830.4807900000001,831.15167,831.39457,831.50605,831.7971,832.1151,833.01141,834.40992,835.94701,837.40024,838.362,838.85639,838.94387,838.80706,838.53891,838.53338,838.1864400000001,838.2013599999999,838.2452400000001,838.23583,838.13877,837.7230000000001,837.31039
32,1,249.09707000000003,248.60723,248.90618999999998,249.54671000000002,250.06502999999998,250.95533999999998,252.61824,254.01473,255.2286,255.938,256.60606,257.01092,258.00464,258.90238,260.34039,261.78144,262.28474,262.47211,261.73337000000004,260.22082,259.09702000000004,258.25314,258.16348999999997,258.50577999999996,259.75664,260.45749,261.76617999999996,264.35771,265.65589,265.19943,264.97296,265.43137,267.78963,271.0087,274.77697,279.43104,282.33531,283.87205,285.92944,288.98093,295.20321,306.00972,321.92816,336.75381,358.0,381.48276,407.55319,424.08696,441.63593,460.52545999999995,479.11409000000003,495.65798,510.84014,519.93495,525.1850599999999,526.72879,527.79598,527.7421400000001,527.02023,526.8616400000001,526.95824,526.4973200000001,525.81881,525.5885,525.73565,525.54642,525.42637,524.61598,523.9907,522.04215,517.58185,509.27302000000003,496.39833,480.23758,462.64635,442.94363,423.64187000000004,405.31602000000004,386.75183,371.66137000000003,356.16132000000005,341.16455,330.35708999999997,319.48467,310.53836,305.37796000000003,301.60586,299.10911,297.36507,295.8964,295.87786,295.38581,295.00203,294.34926,293.60026,292.94763,291.9695,291.7948,291.6005,291.94487999999996,291.90215,291.06235,290.03332,289.01237000000003,286.83429,282.90185,278.05192,273.10294,269.46346,267.42296,266.85573,266.98337000000004,267.42319,267.20265,266.85237,266.81804,266.89703,267.19115,267.48607999999996,268.335,269.34929,269.62757,270.43164,271.36114,272.08532,272.31399,272.42375,272.46225,272.40031,272.42775,272.14857,271.73551000000003,271.5983,271.20909,271.03233,270.89836,270.69383,270.83054,270.83026,270.87487000000004,270.96587999999997,270.97912,271.09995,271.22332,271.31858,271.32767,271.30297,271.09042999999997,271.08534,270.81827999999996
