,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
926,1,-0.21747855,-0.19304945,-0.10754761,-0.083118515,-0.034260318,0.11231427,0.014597878,0.0023833291,-0.0098312202,-0.10754761,-0.18083491,-0.20526399999999997,-0.19304945,-0.21747855,-0.2541222,-0.21747855,-0.29076585,-0.36405314,-0.36405314,-0.37626770000000004,-0.32740949,-0.32740949,-0.36405314,-0.35183859,-0.36405314,-0.40069679,-0.21747855,0.039026976,-0.14419126,-1.1335697,-1.9641591,-2.2450937,-2.3061664,-2.318381,-2.1962355,-1.8786573,-1.8053699,-1.7198681,-1.5977226,-1.561079,-1.3045733999999998,-1.072497,-0.82820601,-0.53505683,-0.37626770000000004,-0.15640581,0.13674337,0.42989254,0.60089623,0.64975443,0.72304172,0.73525627,0.79632902,0.88183086,0.90625995,0.99176179,1.0772636,1.1261219,1.2238381999999999,1.2971256000000002,1.3459837,1.3948419,1.4559146,1.5169873999999999,1.5536311,1.5414165000000002,1.5169873999999999,1.4559146,1.3337691,1.2116236999999999,1.04062,0.89404541,0.75968537,0.61311078,0.47875074,0.3688198,0.2955325,0.17338701,0.11231427,0.07567062299999999,0.026812427000000003,0.0023833291
657,1,-0.13914685,-0.097806119,-0.028904898,0.039996323,0.12267779,0.17779876,0.37072219,0.23291974,0.19157901,0.21913949,0.095117301,0.012435835,-0.056465387,-0.11158637,-0.11158637,-0.15292709999999998,-0.16670734,-0.30450978,-0.34585052,-0.35963076,-0.33207028,-0.35963076,-0.37341101,-0.33207028,-0.37341101,-0.41475174,-0.2493888,0.039996323,-0.44231223,-1.4207096000000001,-2.178623,-2.4955686000000004,-2.6471513,-2.6471513,-2.0821613,-1.8754576,-1.8341168999999997,-1.7376552,-1.6549738,-1.4344898000000001,-1.0899836999999999,-0.75925784,-0.55255418,-0.33207028,-0.084025875,0.15023828,0.43962340000000005,0.60498634,0.71522829,0.78412951,0.79790975,0.79790975,0.94949244,1.0459542,1.1010751,1.1699763,1.2526578000000002,1.266438,1.3628997999999999,1.4042405,1.4042405,1.5007021999999999,1.4869219999999999,1.4455813,1.3628997999999999,1.266438,1.1286356000000002,1.0046135,0.88059122,0.6876678,0.60498634,0.46718389,0.37072219,0.26048024,0.17779876,0.12267779,0.095117301,0.012435835,-0.0013444095000000001,-0.015124654,0.026216079,-0.056465387
579,1,0.079028084,0.050913970999999995,0.064971027,0.079028084,0.1071422,0.20554160000000002,0.21959865,0.37422628,0.51479684,0.36016922,0.44451156,0.38828333,0.20554160000000002,0.20554160000000002,0.079028084,0.0087428007,0.036856915,-0.019371311999999998,-0.033428369,-0.13182776,-0.2161701,-0.20211305,-0.2161701,-0.24428422,-0.23022716,-0.27239833,-0.30051244,-0.30051244,-0.15994187,-0.033428369,-0.14588482,-0.91902294,-1.8186745,-2.409071,-2.7042691000000003,-2.929182,-2.5496415,-2.0014163000000003,-1.8608456999999998,-1.8608456999999998,-1.7202752000000001,-1.6499898000000002,-1.4110198999999999,-1.0736504999999998,-0.72222414,-0.4129689,-0.2161701,0.022799858,0.27582688,0.57102506,0.64131034,0.66942446,0.73970975,0.73970975,0.90839442,0.88028032,0.90839442,0.97867972,1.1333073999999999,1.1333073999999999,1.2176497,1.3301061,1.3160491,1.3160491,1.3863343000000001,1.3863343000000001,1.3019921,1.2457638,1.1895356000000001,1.0067938,0.88028032,0.71159563,0.5288539000000001,0.41639744,0.3320551,0.23365571,0.16337042,0.036856915,-0.033428369,-0.061542482,-0.07559953900000001,-0.08965659599999999
384,1,0.23828963,0.22337379999999998,0.20845796,0.28303716,0.41727971,0.44711139,0.59626979,0.52169059,0.53660643,0.46202723,0.38744803,0.26812132,0.29795299,0.16371044,0.10404708,0.059299560999999994,0.0742154,-0.015279638,-0.16443803,-0.19426972,-0.13460636,-0.14952220000000002,-0.16443803,-0.20918556,-0.20918556,-0.17935387,-0.19426972,0.11896292,0.029467881,-0.77598746,-1.7753487000000001,-2.3421506,-2.6702991000000003,-2.9238682999999996,-2.5808041,-1.9841705000000003,-1.8648436999999998,-1.7753487000000001,-1.7007695,-1.7156854,-1.4322844,-1.1488833999999999,-0.85056666,-0.50750234,-0.35834395,-0.14952220000000002,0.059299560999999994,0.40236388,0.58135395,0.62610147,0.71559651,0.74542818,0.77525987,0.8647549000000001,0.89458658,0.90950242,0.98408159,1.1183242,1.2078191999999999,1.3122301,1.2525667,1.2823984,1.4017251,1.4464726,1.3718933999999998,1.2376508,1.1630717,1.0735767,0.95424994,0.74542818,0.56643811,0.40236388,0.23828963,0.19354211,0.059299560999999994,-0.10477467,-0.19426972,-0.22410139,-0.32851227,-0.31359643,-0.31359643,-0.37325979
359,1,0.93484271,0.21979747,0.20749383,0.18288656,0.19519019,0.15827929,0.19519019,0.21979747,0.26901201,0.30592291,0.36744109,0.37974473,0.36744109,0.21979747,0.096761103,0.035242928,0.022939291,0.072153832,0.072153832,0.084457473,0.05985019900000001,-0.050882523,-0.08779343,-0.12470434,-0.13700798,-0.12470434,-0.13700798,-0.16161525,-0.16161525,-0.18622252,-0.21082979,-0.24774069,0.022939291,0.29361928,-0.40768796,-1.4781043,-2.3147515,-2.5977351000000004,-2.7207714,-2.6961642000000006,-2.2901442000000003,-2.0440715,-1.9702496999999999,-1.8841243000000003,-1.7856952000000001,-1.7118733,-1.3673716,-1.047477,-0.70297522,-0.48150977,-0.32156251,-0.026275251,0.29361928,0.47817382,0.58890653,0.62581744,0.65042472,0.67503199,0.68733563,0.72424653,0.77346107,0.79806834,0.85958652,0.9211046999999999,0.95801557,1.0195338,1.0687483,1.1302665,1.1917847,1.2163919,1.2656065,1.2533028,1.2163919,1.1794811,1.0810520000000001,0.97031921,0.85958652,0.68733563,0.55199563,0.39204837,0.25670837,0.12136837
193,1,-0.025847699,-0.06823792599999999,0.030672605,-0.025847699,0.01654253,0.15784329,0.25675382,0.3274042,0.29914405,0.24262374,0.18610344,0.058932757,0.073062833,-0.011717621999999999,-0.039977774,-0.06823792599999999,-0.13888831,-0.16714846,-0.19540861,-0.29431914,-0.30844921,-0.32257929999999996,-0.32257929999999996,-0.28018906,-0.29431914,-0.33670937,-0.30844921,-0.37909959,-0.011717621999999999,0.44044481,-0.33670937,-1.2975545,-2.2442696,-2.5833915000000003,-2.6964321,-2.6681719,-2.2301396,-2.0323185,-1.8486275,-1.7073268,-1.6649365000000003,-1.382335,-1.198644,-0.81713195,-0.54866051,-0.35083945,-0.13888831,0.14371321,0.39805458,0.51109519,0.62413579,0.63826587,0.66652602,0.76543655,0.82195686,0.83608693,0.90673731,1.019778,1.0621681,1.1186884,1.1752087,1.2741193000000002,1.3023795,1.3871599,1.4154201000000002,1.4860704,1.4578102,1.3447696000000002,1.3023795,1.1752087,1.019778,0.89260724,0.72304632,0.59587564,0.46870495,0.31327412,0.24262374,0.14371321,0.030672605,0.0024124535,0.01654253,-0.025847699
795,1,-0.063200878,-0.08488486099999999,-0.05235888599999999,-0.030674902999999996,-0.019832911,0.077745014,0.11027099,0.18616493,0.21869090000000002,0.16448094,0.15363895,0.12111298,-0.008990919699999999,0.045219039,-0.041516894,-0.063200878,-0.08488486099999999,-0.095726857,-0.10656885,-0.18246279,-0.24751474,-0.23667275,-0.23667275,-0.23667275,-0.23667275,-0.24751474,-0.25835673,-0.25835673,-0.29088270000000005,-0.11741084,0.06690302299999999,-0.34509266,-1.4076078,-2.2315992000000002,-2.5026490000000003,-2.5893848999999998,-2.567701,-2.2641252,-2.0256013999999998,-1.9063395,-1.8304455000000002,-1.7220256,-1.6027637,-1.2991879,-1.0064541,-0.6811944000000001,-0.38846063,-0.20414677,0.099428994,0.38132078,0.59816062,0.67405456,0.67405456,0.72826452,0.76079049,0.79331647,0.86921041,0.86921041,0.93426236,0.97763029,1.0318402,1.0968921999999999,1.1294182,1.1836282,1.2595221,1.2812061000000001,1.3137321000000002,1.3028901000000002,1.3028901000000002,1.2920481000000001,1.2378381,1.1402602,1.0535243,0.93426236,0.83668443,0.72826452,0.59816062,0.48974069,0.39216277,0.29458484,0.22953289,0.14279696
1071,1,0.081390979,0.10615558,0.10615558,0.14330249,0.16806709,0.20521399,0.24236089,0.31665469,0.42809541,0.3414193,0.32903699999999997,0.32903699999999997,0.24236089,0.14330249,0.11853788,0.069008678,0.04424407599999999,0.007097173000000001,-0.017667429,-0.042432030999999995,-0.12910814,-0.19101965,-0.19101965,-0.17863734,-0.20340195,-0.20340195,-0.20340195,-0.22816654,-0.24054884,-0.079578934,0.18044938,-0.16625504,-1.1073098999999997,-2.0236002,-2.4817452999999996,-2.6674797999999997,-2.7293914,-2.5188922000000002,-2.1226586,-1.974071,-1.9121595,-1.7759542000000001,-1.6645134999999998,-1.3673383,-1.0825453,-0.77298779,-0.45104797,-0.30246035,-0.0052851278,0.2918901,0.53953612,0.66335913,0.71288833,0.68812373,0.81194674,0.79956444,0.77479984,0.88624055,0.94815206,0.98529894,1.0348282,1.0967396,1.1834158000000001,1.1834158000000001,1.2577095,1.2700919,1.2577095,1.3196211000000002,1.2700919,1.2081803999999998,1.0967396,0.99768125,0.87385824,0.77479984,0.60144762,0.49000691,0.32903699999999997,0.21759629,0.10615558,-0.03004973,-0.079578934,-0.12910814
801,1,0.94471723,-0.025742728,-0.038275075,-0.025742728,-0.025742728,-0.025742728,-0.038275075,-0.038275075,-0.0006780340299999999,0.11211309,0.11211309,0.19983951,0.26250125,0.16224247,0.17477482,0.087048391,-0.0006780340299999999,-0.013210381,-0.08840446199999999,-0.08840446199999999,-0.10093681,-0.11346916,-0.12600151,-0.21372793,-0.25132497,-0.28892199999999996,-0.3139867,-0.25132497,-0.26385731,-0.3139867,-0.27638966,-0.3139867,-0.27638966,0.036919006000000004,0.011854313,-0.79021588,-1.8930624,-2.4068886000000003,-2.5447444,-2.5572767000000005,-2.3442269000000002,-1.9933212,-1.9181271,-1.8554653000000003,-1.7552065,-1.6800125,-1.4043008,-1.1285892,-0.84034527,-0.5270366,-0.37664843,-0.13853385,0.19983951,0.47555115,0.63847165,0.68860103,0.72619807,0.77632746,0.77632746,0.85152154,0.91418328,0.95178033,1.0269744,1.0645715,1.1898948999999999,1.2149596,1.2776213,1.3152184,1.3653478000000001,1.4154772,1.4280095,1.3778801,1.3152184,1.2400243,1.1272331,1.0144421000000001,0.88911858,0.72619807,0.57580991,0.45048645,0.32516298,0.22490421
1038,1,-0.10021193,-0.10021193,-0.10021193,-0.059930665999999994,0.034058952,0.10119439999999999,0.2086111,0.30260071,0.30260071,0.27574654,0.2086111,0.10119439999999999,0.060913129,-0.033076489,-0.073357753,-0.08678484199999999,-0.12706611,-0.16734738,-0.24790990000000002,-0.27476407,-0.31504534,-0.31504534,-0.30161825,-0.31504534,-0.31504534,-0.31504534,-0.34189952,-0.19420155,0.020631865,-0.46274331,-1.4563478,-2.2082647,-2.4768065,-2.69164,-2.7050671000000004,-2.1679835,-1.8457333999999999,-1.8591605,-1.7114625,-1.6309,-1.5100562,-1.1475248,-0.81184761,-0.51645167,-0.23448281,-0.08678484199999999,0.14147566,0.43687159999999997,0.58456957,0.71884046,0.81283007,0.82625716,0.85311134,0.92024678,0.93367387,1.0679448,1.2022157,1.2290698,1.2962052,1.3096323,1.3767678,1.403622,1.4170491000000003,1.4170491000000003,1.3901948,1.3364866000000002,1.2290698,1.1619343999999998,0.98738225,0.85311134,0.78597589,0.61142375,0.46372578,0.39659033,0.24889236,0.14147566,0.19518402,0.034058952,0.047486041,-0.019649400000000004,-0.033076489,-0.08678484199999999
254,1,-0.091509958,-0.07887727,-0.01571383,-0.0030811419000000002,0.09798036199999999,0.085347674,0.23693993,0.23693993,0.24957262,0.22430724,0.11061305,0.072714986,0.072714986,-0.028346517999999998,-0.066244581,-0.07887727,-0.11677533,-0.14204071,-0.28100028,-0.29363296,-0.30626565,-0.26836759,-0.31889834,-0.33153103,-0.26836759,-0.26836759,-0.34416372,-0.36942909,-0.11677533,0.27483799,-0.19257146,-1.1779212,-1.9611478,-2.4538226,-2.6685783,-2.6812110000000002,-2.3527611,-2.0874747,-1.9485151,-1.8727188999999997,-1.7463921000000002,-1.5947997999999999,-1.2916153000000001,-0.96316542,-0.60945016,-0.38206178,-0.17993877,0.060082298,0.27483799,0.46432831,0.52749175,0.55275713,0.56538982,0.64118594,0.65381863,0.70434938,0.76751282,0.81804357,0.88120701,0.93173777,0.98226853,1.0580646999999999,1.1085954,1.1843915,1.2601877000000001,1.3107183999999998,1.3486163999999998,1.3865145,1.3865145,1.3612492,1.2728203000000002,1.1970242,1.1085954,0.96963579,0.81804357,0.67908401,0.56538982,0.42643025,0.35063412,0.27483799,0.21167455,0.18640918
855,1,-0.13458038,-0.13458038,-0.12087157,-0.12087157,-0.12087157,-0.066036338,-0.079745146,-0.024909913,0.071051749,0.11217818,0.27668387,0.29039269,0.22184865,0.19443102,0.16701341,0.043634131,0.029925322,-0.052327529000000005,-0.09345395599999999,-0.12087157,-0.1757068,-0.1757068,-0.23054204,-0.3265037,-0.35392132,-0.29908609,-0.27166846,-0.28537728,-0.29908609,-0.3265037,-0.34021251,-0.23054204,0.098469366,-0.27166846,-1.3409555,-2.1771929,-2.4376602000000003,-2.7392541,-2.7666716,-2.2183193,-1.8481813999999999,-1.8344726000000002,-1.7522198,-1.6699668999999997,-1.4917524,-1.1216146,-0.806312,-0.51842702,-0.23054204,-0.09345395599999999,0.20813984,0.48231601,0.64682171,0.72907456,0.77020099,0.77020099,0.92099788,0.94841551,0.98954192,1.0169595,1.1129212,1.1951741000000002,1.1951741000000002,1.3048445,1.3596798,1.4008062,1.3459709999999998,1.4556414,1.4556414,1.3459709999999998,1.2363005,1.12663,0.97583313,0.89358027,0.77020099,0.6331129,0.50973363,0.42748077,0.35893673,0.22184865,0.20813984,0.18072221
557,1,-0.11438325,-0.15481181,-0.14133562,-0.087430874,-0.07395468599999999,-0.033526123,0.020378627,0.020378627,0.11471194,0.22252144,0.15514051,0.14166432,0.15514051,0.0069024396,0.020378627,-0.033526123,-0.087430874,-0.15481181,-0.14133562,-0.18176418,-0.20871657,-0.31652606,-0.31652606,-0.2760975,-0.26262132,-0.2760975,-0.30304988,-0.39738319,-0.30304988,-0.22219275,0.16861669,0.20904526,-0.80166882,-1.7719543000000002,-2.4053352,-2.5805256,-2.6748589,-2.4188113999999996,-2.0280019,-1.9471448,-1.8393353,-1.6237163000000001,-1.61024,-1.4080972999999999,-1.0711926,-0.74776407,-0.42433557,-0.31652606,0.06080719,0.24947382,0.38423569,0.57290232,0.73461657,0.68071183,0.72114039,0.74809276,0.86937845,0.8154737,0.96371176,1.0310926999999999,1.0849973999999998,1.125426,1.1793307,1.3679974,1.3545212,1.341045,1.4488546,1.4353783000000002,1.4623306999999999,1.3140926000000002,1.2736641000000002,1.2467117,0.97718798,0.89633083,0.8154737,0.68071183,0.50552139,0.38423569,0.27642619,0.28990238,0.18209288,0.047331002999999996
698,1,-0.044628605999999994,-0.033011001,-0.044628605999999994,-0.0097757907,0.036694629,0.083165049,0.12963547,0.28066434,0.25742912,0.1877235,0.22257631,0.10640026,0.083165049,0.025077024,-0.021393395,-0.05624621,-0.05624621,-0.079481421,-0.13756945,-0.20727508,-0.24212789,-0.21889268,-0.21889268,-0.20727508,-0.23051028,-0.24212789,-0.2537455,-0.26536309999999996,-0.17242226,0.15287068,0.013459418999999999,-0.88109616,-1.8802101999999998,-2.4378552000000004,-2.6353546000000003,-2.6934424999999997,-2.5307961,-2.1241799,-1.9847686000000002,-1.9034453999999998,-1.7640341,-1.6827109,-1.3806532,-1.0785954,-0.7300673000000001,-0.43962718,-0.28859831,-0.021393395,0.26904673,0.51301643,0.62919248,0.6756629,0.72213332,0.75698614,0.78022135,0.82669177,0.8847798000000001,0.91963261,0.97772067,1.024191,1.0474263000000001,1.1403671,1.1984551,1.2216904,1.3146312,1.3146312,1.3146312,1.3262488000000001,1.291396,1.2216904,1.1287495,1.0125735,0.8847798000000001,0.75698614,0.6756629,0.53625165,0.40845799,0.30389954,0.24581152,0.15287068,0.094782655,0.048312234
1003,1,0.18203057,0.16025594,0.16025594,0.16025594,0.20380520000000002,0.26912908,0.29090371,0.33445297,0.43243879,0.34534028,0.32356565,0.30179102,0.20380520000000002,0.19291789,0.127594,0.10581937,0.08404475,0.07315743599999999,0.029608181,-0.035715699999999996,-0.09015226800000001,-0.09015226800000001,-0.12281421,-0.13370152,-0.11192689,-0.14458884,-0.12281421,-0.15547615,-0.18813809,-0.046603014000000005,0.22557983,-0.035715699999999996,-1.0264613,-2.0498686999999998,-2.5506851000000004,-2.7139949,-2.7793188,-2.5397978,-2.1587419,-2.0498686999999998,-1.9627702,-1.8865591,-1.7994605,-1.5272777,-1.2115455,-0.87403885,-0.55830675,-0.32967317,-0.079264955,0.19291789,0.47598804,0.6066358000000001,0.63929775,0.682847,0.69373431,0.71550894,0.73728357,0.74817088,0.79172014,0.85704402,0.84615671,0.87881865,0.9223679,1.0094664,1.0203538,1.031241,1.0856776000000001,1.1074522,1.1292269,1.1183396,1.1292269,1.0965649,1.0203538,0.93325521,0.82438208,0.74817088,0.62841043,0.53042461,0.35622759,0.32356565,0.18203057,0.10581937
118,1,0.13469499,0.13469499,0.13469499,0.1622386,0.17601041,0.28618486,0.3688157,0.42390293,0.54784919,0.46521835,0.3688157,0.32750028,0.23109763,0.17601041,0.10715137,0.038292337999999995,0.024520531,-0.030566695,-0.12696934,-0.11319753,-0.19582838,-0.16828476,-0.22337199,-0.22337199,-0.23714380000000002,-0.22337199,-0.23714380000000002,-0.29223103,-0.19582838,0.052064145,-0.071882116,-0.98082136,-1.9035324,-2.4819482999999996,-2.7573844,-2.8813307,-2.4957201,-1.9861631999999998,-1.8897606,-1.8346734,-1.6969553,-1.6556398999999997,-1.2975729,-1.0221367000000001,-0.69161342,-0.36109005,-0.19582838,-0.030566695,0.29995666,0.52030557,0.561621,0.67179545,0.7819699000000001,0.7819699000000001,0.82328532,0.93345977,0.93345977,1.0711779,1.126265,1.1538087,1.2639832,1.3879294,1.415473,1.3741576000000002,1.3466139,1.3741576000000002,1.3052986,1.1813523000000001,1.1400368,0.80951352,0.79574171,0.69933907,0.53407738,0.34127208,0.17601041,0.17601041,0.038292337999999995,-0.099425729,-0.058110309000000006,-0.12696934,-0.18205657,-0.20960018
16,1,0.13846625,0.18783248,0.1508078,0.23719871,0.28656493,0.39763895,0.47168829,0.39763895,0.34827272,0.33593116,0.24954026,0.31124805,0.20017404,0.10144158,0.064416907,0.064416907,0.0027091210999999997,-0.03431555,-0.09602333800000001,-0.10836489999999999,-0.15773112,-0.14538956,-0.14538956,-0.15773112,-0.17007268,-0.09602333800000001,-0.24412202,-0.10836489999999999,0.33593116,0.13846625,-0.76246742,-1.7374504000000002,-2.4902854,-2.8111658999999998,-2.9345814,-2.7371166000000002,-2.3051621,-2.1323803,-1.9102322,-1.7374504000000002,-1.6016933,-1.3425206,-1.1450557,-0.73778431,-0.51563628,-0.21943890000000002,-0.021973992999999997,0.22485715,0.54573763,0.53339607,0.59510387,0.70617787,0.71851943,0.70617787,0.81725189,0.73086099,0.86661811,0.85427656,0.96535057,0.97769214,1.0517413999999998,1.1628155,1.1011077,1.1874986,1.2368649,1.2368649,1.175157,1.2121818000000002,1.0640831,0.99003369,0.90364279,0.78022721,0.61978697,0.47168829,0.42232206,0.32358961,0.20017404,0.015050678,0.039733792000000004,0.0027091210999999997,-0.133048,-0.12070645
378,1,-0.027145735,-0.014915238999999999,0.08292872700000001,0.14408120000000002,0.18077269,0.26638616,0.25415567,0.19300319,0.1685422,0.058467735,0.04623724,0.0095457525,-0.051606727000000005,-0.027145735,-0.063837222,-0.08829821300000001,-0.16168119,-0.18614218,-0.25952516,-0.23506416,-0.22283366,-0.24729466,-0.23506416,-0.24729466,-0.25952516,-0.25952516,-0.16168119,0.08292872700000001,0.10738972,-0.68759251,-1.8250286,-2.3631704,-2.5221668999999998,-2.5466279,-2.4243229,-2.0574081000000004,-1.9717946,-1.886181,-1.8250286,-1.7638762,-1.5681882,-1.2746563,-0.95666342,-0.65090102,-0.45521308,-0.19837268,0.19300319,0.47430459,0.63330104,0.68222302,0.71891451,0.7433755,0.75560599,0.78006699,0.84121946,0.87791095,0.90237194,0.95129393,1.0246769,1.0858292999999999,1.1102903,1.1592124,1.2203648,1.2570563999999997,1.2692868999999998,1.3304393,1.3304393,1.3426698000000001,1.2570563999999997,1.1959038,1.0491378999999998,0.95129393,0.82898897,0.68222302,0.55991806,0.4376130999999999,0.30307766,0.19300319,0.095159223,0.0095457525,-0.027145735,-0.08829821300000001
805,1,-0.14213951,-0.13121594,-0.09844526199999999,-0.054751019000000005,0.021713909,0.043561032,0.13094952,0.18556732,0.12002596,0.098178838,0.043561032,-0.032903896,-0.032903896,-0.08752170199999999,-0.09844526199999999,-0.12029239,-0.14213951,-0.17491019,-0.24045156,-0.26229868,-0.27322224,-0.27322224,-0.26229868,-0.27322224,-0.25137512,-0.25137512,-0.29506936,-0.29506936,-0.021980335,0.010790348,-0.77570605,-1.8680622,-2.4033167,-2.5016287,-2.5343993,-2.4251638,-2.0865332999999997,-1.9554506999999999,-1.8680622,-1.7588264999999998,-1.6605145000000001,-1.4529668,-1.1471071000000002,-0.83032385,-0.55723482,-0.36061073,-0.14213951,0.1637202,0.43680923,0.62250977,0.6989747,0.73174538,0.76451606,0.77543962,0.81913387,0.87375167,0.91744592,0.96114016,1.0157578999999999,1.0703757999999999,1.1140700000000001,1.1577642,1.2123821000000001,1.2451527,1.3106941,1.3325413000000002,1.3434648,1.3325413000000002,1.2997705,1.2233056,1.1577642,1.0594522,0.93929303,0.83005743,0.6989747,0.6115862,0.48050347,0.38219142,0.28387937,0.24018513,0.20741444,0.17464376
637,1,-0.04475172,-0.031455919,-0.05804752,-0.004864319000000001,0.048318882,0.12809368,0.14138948,0.28764328,0.28764328,0.19457268,0.19457268,0.074910483,0.074910483,0.048318882,-0.05804752,-0.08463912,-0.12452652,-0.15111812,-0.20430132,-0.27078032,-0.28407613,-0.27078032,-0.31066772,-0.31066772,-0.29737193,-0.32396353,-0.31066772,-0.35055513,-0.12452652,0.14138948,-0.39044253,-1.3876276,-2.2518546,-2.5709537,-2.7172076,-2.6640243,-2.1587839,-1.892868,-1.8396848000000001,-1.7333183999999997,-1.6402477,-1.5072896999999998,-1.1748947,-0.85579554,-0.56328794,-0.33725933,-0.15111812,0.15468528,0.44719289,0.58015089,0.65992569,0.6998131,0.7397005,0.8061795,0.8460669,0.9125459,0.97902492,1.0455039000000002,1.1119828999999999,1.1651662,1.2183493,1.2981241000000001,1.3513073,1.3911947,1.4177863000000002,1.4177863000000002,1.3911947,1.3380115,1.2449409,1.1119828999999999,0.97902492,0.8460669,0.7264046999999999,0.5934467,0.46048869,0.34082648,0.27434749,0.18127688,0.074910483,0.035023082000000004,0.035023082000000004,-0.04475172
822,1,-0.22157629,-0.18792952,-0.18792952,-0.19914511,-0.17671392,-0.15428275,-0.086989207,-0.019695666,0.047597874000000005,0.10367582,0.047597874000000005,0.036382284,0.013951103999999999,-0.075773616,-0.05334243599999999,-0.086989207,-0.14306715,-0.16549834,-0.17671392,-0.18792952,-0.24400746,-0.28886983,-0.30008542,-0.28886983,-0.28886983,-0.27765423,-0.30008542,-0.28886983,-0.28886983,-0.3225166,-0.15428275,0.092460234,-0.14306715,-1.1524703,-2.0385019,-2.3301072,-2.3749696,-2.3861852000000003,-2.2628137,-1.9599927,-1.8702681,-1.7805433000000002,-1.6571718,-1.6010938,-1.3207041000000002,-1.0851766999999999,-0.78235579,-0.51318163,-0.28886983,-0.086989207,0.19340054,0.49622147,0.66445532,0.72053328,0.74296445,0.75418005,0.82147359,0.85512036,0.88876713,0.94484507,0.98970747,1.0457854,1.0794321000000002,1.1467257,1.2140191999999999,1.2813128,1.3373906999999998,1.3822531,1.4046843,1.4271155,1.4158998,1.3822531,1.3261752,1.2364503999999998,1.1242945,1.0233542,0.88876713,0.74296445,0.63080855,0.52986824,0.41771234,0.35041880000000003
672,1,-0.17087673,-0.1468632,-0.11084291,-0.014788816000000002,0.033238232,0.093272039,0.21333966,0.16531261,0.14129909,0.069258519,-0.026795577999999997,-0.0027820536,-0.050809100999999995,-0.12284967,-0.1468632,-0.17087673,-0.19489025,-0.25492406,-0.31495787,-0.31495787,-0.33897139,-0.31495787,-0.32696463,-0.30295111,-0.33897139,-0.31495787,-0.35097815,-0.20689701,0.15330585,-0.11084291,-1.2514853000000001,-2.0799519,-2.4161412,-2.5242021,-2.5482156000000002,-2.2840667999999997,-2.0079113,-1.9118572,-1.8278098999999999,-1.7077422999999998,-1.6236948999999998,-1.3715529,-1.1074042,-0.67516072,-0.45903901,-0.25492406,0.069258519,0.28538023,0.42946137,0.57354253,0.60956281,0.69361014,0.7056169,0.69361014,0.74163719,0.78966424,0.83769128,0.83769128,0.98177243,0.94575214,1.0418063,1.0658198,1.1378603,1.2099008999999998,1.2819415,1.2939483,1.305955,1.305955,1.3900023000000001,1.3419753,1.2219076,1.1978942,1.0538129999999999,0.99377922,0.76565071,0.71762367,0.53752224,0.47748843,0.41745461,0.32140052,0.3574208,0.20133289999999998
818,1,-0.012937283,-0.03651189,-0.012937283,0.05778654,0.11672306,0.12851037,0.24638339999999997,0.26995801,0.22280879,0.19923419,0.11672306,0.034211933,0.05778654,-0.024724587000000003,-0.03651189,-0.071873803,-0.083661107,-0.095448411,-0.20153415,-0.22510875,-0.21332145,-0.22510875,-0.21332145,-0.23689606,-0.23689606,-0.24868336,-0.28404527,-0.27225797,-0.012937283,0.06957384400000001,-0.661239,-1.7220964,-2.3350362000000002,-2.5000584,-2.5589949,-2.4764838,-2.134652,-1.9696297999999999,-1.8989058999999997,-1.7810328999999998,-1.6631599,-1.5099249,-1.2506042,-0.9677089,-0.661239,-0.41370561,-0.23689606,0.06957384400000001,0.38783105,0.5528533,0.65893904,0.68251365,0.72966286,0.77681208,0.78859938,0.83574859,0.88289782,0.93004703,0.97719621,1.0361327,1.1068566,1.1540058000000002,1.201155,1.2718789,1.319028,1.3779646,1.35439,1.3661773000000001,1.3661773000000001,1.2600915000000001,1.1893677,1.083282,0.95362164,0.80038669,0.64715173,0.49391679,0.36425644,0.22280879,0.15208498,0.08136114900000001,-0.024724587000000003,-0.083661107
195,1,0.02758283,-0.0012298083,0.02758283,0.1572397,0.24367761,0.31570921,0.44536608,0.37333448,0.35892816,0.27249025,0.21486497,0.1572397,0.070801787,0.013176511,-0.058855084,-0.015636127,-0.11648036,-0.145293,-0.18851196,-0.26054355,-0.28935619,-0.15969932,-0.27494987,-0.30376251,-0.28935619,-0.2173246,-0.27494987,-0.015636127,0.02758283,-0.7503584,-1.6723628000000001,-2.2918345,-2.6087736,-2.7672431,-2.5799609,-2.0325208,-1.8884576000000002,-1.8740512999999999,-1.7155817999999998,-1.6723628000000001,-1.499487,-1.1393291,-0.80798367,-0.56307624,-0.26054355,-0.0012298083,0.22927129,0.51739768,0.63264823,0.6902735,0.74789878,0.79111773,0.90636828,0.93518092,1.0072125,1.1080568000000002,1.1080568000000002,1.208901,1.2953389,1.3529642,1.3529642,1.4249958,1.3961831,1.3961831,1.3097451999999998,1.3241515,1.1944947,1.0072125,0.81993037,0.74789878,0.67586718,0.43095977,0.25808393,0.30130289,0.20045866,0.070801787,-0.030042446,-0.0012298083,-0.058855084,-0.08766772199999999,-0.08766772199999999,-0.145293
