,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
368,1,-1.2279864,-1.2778165000000001,-1.32802,-1.372388,-1.405907,-1.4178788999999998,-1.3987243999999999,-1.3646068,-1.2573156,-1.146283,-1.0419846,-0.89426079,-0.7174468,-0.53001948,-0.29608354,-0.11940981,0.025839833,0.18784899,0.33641596,0.44483007,0.54203557,0.78421182,1.0397952,1.3242421,1.3570296,1.5342031999999999,1.7755419999999997,2.0052668999999996,2.1048674,2.0039368000000004,1.9986828,2.2015942,2.1442513,1.8547296999999998,1.5349021,1.2430051000000002,1.0490131999999999,0.88581677,0.68941603,0.60771178,0.5069802,0.41829391,0.34916092,0.25568538,0.18226303,0.12988956,0.040205944,-0.11871096,-0.18994051,-0.28002207,-0.33449048,-0.37586574,-0.37708812,-0.39454567,-0.44342813,-0.46605331,-0.50807196,-0.53560544,-0.57570938,-0.63029848,-0.65059549,-0.6744716,-0.70260282,-0.73169222,-0.78001689,-0.80323491,-0.85762912,-0.89646011,-0.91688678,-0.94202605,-0.91018281,-0.88755764,-0.83608036,-0.76185967,-0.62708553,-0.43923825,-0.28770379,-0.089800144,0.09863916800000001,0.30027847,0.48756634,0.64091604,0.77164218,0.96437657
747,1,-0.46891131,-0.64303685,-0.81332561,-0.95484349,-1.0327867,-1.1058578000000001,-1.1761553,-1.2395806,-1.3104605,-1.3848486999999998,-1.4564593000000001,-1.5251719,-1.5848481,-1.574618,-1.6008334,-1.6362833,-1.6244902,0.96501238,1.5666722,1.9905827,-0.096729625,0.13445285,0.37531887,0.57918892,0.86271249,0.8362841000000001,1.0453915999999999,1.3119851999999999,1.4620258,1.5532445,1.634448,1.712665,1.5830825000000002,1.4816348,1.4378722,1.266802,1.1140803999999997,1.0052020000000002,0.82106042,0.62595604,0.26766003,0.036912599,-0.039000707999999995,-0.17462404,-0.31886968,0.25515614,0.34024428,0.35924301,0.33585996,0.26132645,0.21412031,0.15683242,0.080105755,0.034070355,-0.014011853999999999,-0.07782148400000001,-0.11852879,-0.19269693,-0.25646475,-0.2773102,-0.32284882,-0.38621743,-0.46081266,-0.52794736,-0.58740851,-0.6279645,-0.69665323,-0.77354216,-0.84060618,-0.90929392,-0.9592755999999999,-1.0122429,-1.0400929,-1.050323,-1.0646457,-1.0682266000000002,1.0587895,2.1858096000000002,0.28982456,0.71885013,1.2545251,0.65591657,0.47104227,0.68470637
242,1,-0.08800617,-0.126149,-0.17449017,-0.20630952,-4.518175299999999,-0.23649728,-0.26872489,-0.27973928,-0.31074259,-0.32624448,-0.34949709,-0.38417234,-0.39233131,-0.39233131,-0.38988366,-0.36540676,-0.31237419,-0.0064179277,0.41906599,0.75398619,0.86739426,0.62997198,0.75072298,0.92940136,0.99977179,1.0194754000000001,0.96611647,1.0346505,0.94041622,0.87800087,0.96203675,1.0158849,1.0224122,0.84006193,0.92695372,0.77887087,0.66872648,0.53288184,0.45088534,0.41539453,0.36338189,0.31748835,0.25091228,0.16267425,0.12004392,0.09719957300000001,0.075660033,0.050693891,0.043350964000000006,0.028665107000000002,0.0027195263,-0.0031542444,-0.0056018876,-0.0080495308,-0.034973598,-0.052107573,-0.055779035,-0.08882220800000001,-4.518175299999999,-0.10758779,-0.14675007,-0.16616828,-0.17693781,-0.19733499,-0.22589067,-0.24938813,-0.25159091,-0.24465577,-0.26709281,-0.29589334,-0.31890156,-0.33358741,-0.38090913,-0.39600277,-0.42088698,-0.44006034,-0.4700442,0.53900095,0.63568331,0.62405677,0.75724987,0.82007301,0.81007855,-4.518175299999999
904,1,-0.56487751,-0.6268959,-0.65581451,-0.70494147,-0.76556532,-0.82240102,-0.86779109,-0.9079289,-0.95120213,-0.9767064000000001,-0.99402741,-1.0017923,-0.90040325,-0.6213214,-0.33507215,-0.075700034,0.14746035,0.38995819,0.64955368,0.80936521,0.97242417,1.1624732,1.2312806,1.3662223,1.4989693000000002,1.6000451999999998,1.8297914,2.0691535,2.2704687000000003,2.2118302000000005,2.3670497999999998,2.2497721,1.9625378,1.7764832999999998,1.4850086,1.2714965,1.0715362,0.89520679,0.69935258,0.52871549,0.34840998,0.24280252,0.16784326,0.14275675,0.08971042,-0.022393107000000002,-0.06566604,-0.11960097,-0.18309996,-0.22673907,-0.29729377,-0.32446996,-0.35164676,-0.39742865,-0.44049285,-0.48125744,-0.53717768,-0.65178224,-0.69657909,-0.7288324,-0.7812439999999999,-0.8270264999999999,-0.86779109,-0.88696437,-0.91697786,-0.95908603,-0.99447537,-1.0195613000000001,-1.0415117,-1.0803951,-1.1280584999999999,-1.1422478,-1.1463356000000002,-1.1225188,-1.0451701999999998,-0.9882039,-0.62236623,-0.29049927,-0.057931057,0.043010025,-0.029448211000000002,0.11558056,0.24493003,0.33351492
47,1,-0.60313828,-0.6928184000000001,-0.7863557,-0.85539932,-0.92617934,-1.0112305,-1.0833603,-1.1418616000000001,-1.1971483,-1.2447213,-1.2993647,-1.3167213,-0.98500116,-0.25791798,0.075730733,0.53570291,0.72991386,0.93048866,1.0863206,1.227494,1.3563241000000001,1.4542982,1.3811204,1.4411831,1.5433995,1.5887219,1.6289011,1.7150446,1.608971,1.5549711000000002,1.5684713,1.4228611,1.3254666000000002,1.3003948,1.2406083,1.160379,1.0593188,0.94360297,0.81438699,0.69519837,0.60288323,0.53859617,0.48941659,0.41516524,0.38302171,0.31680681,0.25059116,0.21716165,0.16907586,0.10755295,0.044101449,-0.041914409,-0.17627356,-0.26756096,-0.33956241,-0.41606365,-0.48356453,-0.6041022,-0.66099618,-0.72965391,-0.81142746,-0.9140296999999998,-0.98500191,-1.0004307,-1.0644601999999999,-1.1267541,-1.1749698,-1.2087199,-1.2665785,-1.3252082,-1.3822943,-1.3880801,-1.4044735000000002,-1.4073661,-1.3583802,-1.2202913999999998,-0.38841993,0.098873895,0.2788775,0.31410648,0.098873895,0.21651904,0.28787711,0.32902101
545,1,-0.65025762,-0.68976735,-0.73813091,-0.72980616,-0.75596974,-0.73218443,-0.78371903,-0.78768322,-0.8154326999999999,-0.83723591,-0.80354034,-0.83855718,-0.84219114,-0.82435231,0.19890755,0.48680744,0.6820447,0.87777691,1.0583132,0.95755671,0.97242241,1.0675632,0.83962144,0.63645619,0.5664880999999999,0.62555468,0.65132188,0.71607088,0.77421239,0.72598096,0.78100852,0.7979975,0.76298066,0.80077274,0.8237646999999999,0.81715798,0.86010358,0.78114971,0.55023479,0.36887255,0.38968452,0.32691801,0.23260312,0.17495694,0.21724171,0.20733125,0.15084161,0.14687743,0.037531351,-0.0067355096,-3.8413730000000004,-0.07412704,-0.10683156,-0.12318402,-0.17521414,-0.14350066,-0.14151857,-0.14350066,-0.20692762,-0.19107088,-0.19635672,-0.31396138,-0.37540625,-0.42793209,-0.4646008,-0.51415349,-0.49598406,-0.54322405,-0.56833081,-0.60334804,-0.56073267,-3.8413730000000004,-0.49879208,-0.47252917,-0.4626187,0.39364871,0.73457015,-3.8413730000000004,1.1798821000000002,1.2964961000000002,1.3014513,1.3222633,1.3961952,1.4738941
742,1,-0.43424159,-0.46398253,-0.49620265,-0.56361525,-0.65829134,-0.72867803,-0.79470372,-0.84714687,-0.88556235,-0.9350806,-0.98036231,-1.0385799999999998,-1.0647524,-1.0835879,-1.0786319,-1.0677265,-1.0731792,-1.0677265,0.93682143,1.4585654,1.8325226000000003,1.9338906999999999,2.3926467000000002,0.48237782,0.93087324,1.6513501,1.5280738999999999,1.1142767,0.68274885,0.42943918,0.78142417,0.98688611,0.88105688,0.79257788,0.6620147,0.62949706,0.62114089,0.58290254,0.6141310999999999,0.62900157,0.88105688,0.37694567,0.19527821,0.22947971,0.16058006,0.27062153,0.29356454,0.24980288,0.19414483,0.13083912,0.080278948,0.017822400000000002,-0.041065002,-0.095193742,-0.15541885,-0.2111834,-0.25678636,-0.30635498,-0.41937112,-0.49818461,-0.56361583,-0.62755884,-0.69834262,-0.77447954,-0.85136027,-0.89968958,-0.95173622,-0.98445126,-1.0340199,-1.0610344999999999,-1.1145687,-1.1539752,-1.2045354,-1.2511292999999999,-1.2620347,-1.2684784,-1.2927672,-1.2659998,0.71227677,1.2306633999999999,1.4866068000000001,1.8028818,1.9844509,2.6538726
883,1,-0.71573617,-0.74169863,-0.76505086,-0.7859304,-0.80612358,-0.82022652,-0.84747047,-0.87803441,-0.9019593000000001,-0.94389477,-0.98449401,-5.1423852,-1.0550083000000001,-1.0872612,-1.1295306999999999,0.29487023,0.43021038,0.44623720000000006,0.5552144,0.59848469,0.62192301,0.7098658,0.77917903,0.86051132,0.92501627,0.99825584,1.1833575,1.3208615,1.1847999,0.73831217,0.98551533,1.0632422,1.0275836999999999,1.0404046999999998,0.98671682,0.95186019,0.92806162,0.87201619,0.91419916,0.93713638,0.94024163,0.97830315,0.84128007,0.82505395,0.50833825,0.42980989,0.36169861,0.31415434,0.2352531,0.17179009,0.11222629,0.062411459,0.036483154,-0.0097061708,-0.082681869,-0.18591318,-0.23790594,-0.26291816,-0.30057966,-0.33543629,-0.41296293,-0.51195303,-0.61589363,-0.65395515,-0.69217762,-0.72447033,-0.76814159,-0.7933826,-0.82743823,-0.85372072,-0.90005601,-0.94442861,-0.98002961,-1.0037253000000002,-1.0077315999999998,-1.0267341,-1.0408141,-1.0441110999999998,0.46747185,0.86772303,1.1694141000000002,1.4605894,1.6694292000000002,1.0161649
572,1,0.035580511,0.0031751566,-0.022521627000000002,-0.017647992,-0.016673266000000003,-0.024293795,-0.035306208,-0.075307951,-0.08986469999999999,-0.090751131,-0.075813596,-0.07054814,-0.063661588,-0.06670028,-0.0577877,1.0292646,-0.15885302,0.27558408,0.56938526,0.79267912,0.96794716,0.27919119,0.40565597,0.55254862,0.6652603,0.6748295999999999,0.67172882,0.76678505,0.74495682,0.76476661,0.78923274,0.85635024,0.82132836,0.71204444,0.60793008,0.50080118,0.29487512,0.14967529999999998,0.02207782,-0.070902022,-0.25100576,-0.30163912,0.31406613,0.57617799,0.5803142,0.54120716,0.50115575,0.46512121,0.41668287,0.36588118,0.33014119,0.27538127,0.26545671,0.19669604,0.14096139,0.09178355699999999,0.0067188028000000006,-0.10953584,-0.20239772,-0.27682946,-0.34860192,-0.40017277,-0.45809694,-0.50632557,-0.57514487,-0.61531425,-0.65678325,-0.71703766,-0.75106342,-0.81379845,-0.83683663,-0.8855716,-0.88379943,-0.90639405,-7.8852497,0.39092676,0.34520565,-0.93607804,-0.46783041,-0.040066022,0.17507545,0.13918922,0.26900174,0.4214075
745,1,-1.4173511,-1.4111599,-1.4606854,-1.5225879,-1.5131575000000002,-1.7631326,-1.6900268,-1.5809568999999999,-1.5146309,-1.4571484,-1.5765351,-1.477782,-0.43572314,-0.41950955,0.096359742,0.58349036,1.1760042,1.6528163,1.6756633,2.0360353,2.5342211,1.6097814,1.0935713,0.32039646,0.29563544,0.18774449999999998,0.031508823,0.086929356,0.31155299,0.35356031,0.59749223,0.24965047,0.16416078,0.40883109,0.29386607,0.20795814,0.13026026,0.14858059,0.13973712,-0.14241377,-0.54752979,-1.1520471,0.4212116,1.0485123,1.2799156999999999,1.3609818999999999,1.4317296999999998,1.3668770000000001,1.2914115,1.2653872,1.1746788000000001,1.1799853,1.0331834,0.96007769,0.84216254,0.71127996,0.70951059,0.44673338,0.40440937,0.39114417,0.26291394,0.24743874,0.048459083,-0.073137685,-0.21400487,-0.31633638,-0.4578318,-0.55005649,-0.63617614,-0.75408956,-0.82336393,-0.89646967,-0.80420194,-0.83515406,-0.78125163,-0.8487153000000001,0.39998763,-1.1623639,-1.053294,-0.82041554,-0.62055291,-0.61448745,-0.71429397,-0.60522401
329,1,-0.57733322,-0.60544695,-0.62364772,-0.62950437,-0.64099303,-0.67883715,-0.68852336,-0.69573211,-0.7133026,-0.72006048,-0.72073653,-0.72276363,-0.67518806,-0.46641351,-0.25859175,-0.034808354,0.1535121,0.39904961,0.5958399000000001,0.79100767,0.9241391999999999,1.0386175,1.1238836,1.197641,1.269918,1.3257845,1.3501124,1.3298382,1.3194765,1.3066362,1.2468286,1.2167562,1.121876,1.0728126,1.0135684,0.91129897,0.75811897,0.64387898,0.5004178,0.36776923,0.27875883,0.19000464,0.12017252,0.056133397,-0.0064247337,-0.052829189000000006,-0.10373925,-0.14482737,-0.19178582,-0.22628283,-0.25872065,-0.28710322,-0.31053088,-0.35134858,-0.37513716,-0.40739505,-0.43622849,-0.45852923,-6.325428700000001,-0.50696132,-0.53827273,-0.560574,-0.59571445,-0.61193388,-0.63716347,-0.66915095,-0.69032581,-0.71465418,-0.73988324,-0.75844545,-0.75114673,-0.72749441,-0.60544643,-0.40726615,-0.20285569,-0.0069655733,0.20081725,0.38066786,0.50717568,0.67004136,0.761273,0.90994792,0.94959345,1.1090805000000001
255,1,-0.91405701,-0.95654962,-0.9728065,-0.9856268,-0.99362267,-1.0263516,-1.0620093000000002,-1.0949308999999998,-1.142578,-1.1838263,-1.2391446000000002,-1.2674784,-1.3322413999999998,-1.3854399,-1.3428811,-0.14568910000000002,-0.032353266,0.032024211000000004,0.16829695,0.19316102,0.22504679,0.30707397,0.40884501,0.5065677,0.58520962,0.66050859,1.0068301,1.2657995000000002,1.3003786,1.1621291999999999,1.4285753,1.4858204,1.4624846000000002,1.5140305,1.4537289,1.3897367,1.4585861999999998,1.4225039,1.4595108,1.4325265,1.4317553,1.5295604,1.4285173,1.025251,0.35314135,0.25098542,0.15066031,0.065947442,0.023818565,-0.056871158,-0.099718949,-0.13643727,-0.16014486,-0.21006657,-0.2895557,-0.38392465,-0.42208846,-0.44340071,-0.47135473,-0.53426781,-0.60886092,-0.66148094,-0.72260911,-0.76047535,-0.79655803,-0.82940221,-0.86347985,-0.89364464,-0.91847765,-0.95820173,-1.0061129999999998,-1.0454333,-1.0842912,-1.0986318000000002,-1.1129718000000002,-1.1314758999999999,-1.1407278,-0.42324494,0.47649925,0.8685474,1.1999958999999998,1.5289,1.8908792,1.7876636000000001
657,1,-0.8133268,-0.88873177,-0.93548767,-0.97611238,-1.0263309999999999,-1.0466015,-1.0758813999999999,-1.1024921,-1.1299905000000001,-1.1519772,-1.1548371000000002,-1.1557756000000001,-1.1556715,-1.1594848,-1.1202709,0.32918305,0.65281774,0.95315467,1.1313322000000001,1.23511,1.1472523000000001,1.2623878000000002,1.3571098,1.4057313,1.4094555,1.3413131,1.2503339,1.1628488000000001,1.2272893,1.309353,1.2966014,1.2636214,1.1903772,1.2247874,1.2040631000000002,1.0862858999999998,1.2371433,1.2973613000000002,1.3255603,1.299739,1.2460592,1.2316693,0.27975679,0.099071855,0.0078537604,-0.047542966,-0.11611718,-0.17302844,-0.21043302,-0.24307043,-0.28430299,-0.33024282,-0.36865709,-0.40281743,-0.45424481,-0.58487882,-0.65599297,-0.71653167,-0.77200766,-0.82217511,-0.868607,-0.91575341,-0.94994006,-0.98015845,-1.0085266,-1.0393620000000001,-1.0666225,-1.0964741000000002,-1.1251196,-1.1564017,-1.1786116000000002,-1.1803322,-1.2036376,-1.2155249,-1.2192787,0.052202339,0.090062448,0.23646284,0.49247456,0.70206427,0.87286417,1.0405364,1.1692931,1.158782
1067,1,-0.90499193,-0.91614493,-0.93310792,-0.95508337,-0.96840782,-0.97990117,-1.0041274,-1.0239233,-1.041303,-1.0765235,-1.1124018,-1.1356056,-1.165445,-1.1954584,-1.2187826000000002,0.15156965,0.22751752,0.20322983,0.26941986,0.35281364,0.32351384,0.45093042,0.48822922,0.57128602,0.60301996,0.67819797,0.89235717,0.9794864,1.1983099,1.2156207,1.3977333,1.5294388,1.6066983999999997,1.6245673,1.6247409,1.5572796,1.5296316,1.4987893,1.4335149999999999,1.4378525,1.5251016000000002,1.5224274,1.4901151000000001,1.4089238000000002,0.16159321,0.036297082,-0.04979589,-0.11232307,-0.15562263,-0.19320134,-0.2453295,-0.2763645,-0.29409869,-0.32347075,-0.37214034,-0.46681407,-0.50209033,-0.50151159,-0.52307375,-0.56627978,-0.61928988,-0.70839472,-0.78487303,-0.82494058,-0.85291881,-0.87329344,-0.8977118000000001,-0.92096357,-0.94650497,-0.9671065000000001,-1.0011537,-1.0313895,-1.0618731000000001,-1.0832701,-1.0896312,-1.0972213,-1.1066911,-1.1151591,0.55935945,0.89895963,1.1954354999999999,1.4349848,1.6280370000000002,1.4887270000000001
913,1,-0.36928233,-0.47714696,-0.38355836,-0.44270327,-0.59063329,-0.76176781,-0.66724033,-0.79155197,-0.64755746,-0.51521707,-0.45684381,-0.36423221,-0.43291318,-0.63538574,-0.81706189,0.57975553,1.4553725,1.6040286,1.6919532,1.6970033,1.6828881000000002,1.6356217,1.5750214,1.5083982,1.4617171,1.4055191,1.3615563,1.2772582000000001,1.210636,1.1630468,1.0894321000000002,1.035693,0.99580964,0.9582835999999999,0.88323044,0.75705584,0.64841851,0.56421671,0.48186095,0.41297252,0.32051652,0.23323872,0.15165989,0.078043134,0.01716122,0.0019029008,-0.0045063366999999995,-0.008520182099999999,-0.0099449264,0.87253533,-0.9422775,-1.0808323999999998,-1.2732576,-1.2684658000000002,-1.3097728000000002,-1.3985388,-1.3117935,-1.3921296,-1.2160741000000002,-1.1801781999999998,-1.2503368000000001,-1.2621200000000001,-1.0980553,-0.3556848,0.22313848,0.55890726,0.87779291,0.78370471,-0.67423173,-1.2198191,-1.1334061000000002,-1.3285919,-1.3201323,-1.1595118999999998,-1.1845297,-1.2957889,-1.2965658000000002,-1.4352498,0.1192877,0.60850236,0.66767902,0.70484518,0.73475741,0.67298953
709,1,-0.76088975,-0.88330605,-0.93165821,-0.96873478,-1.0116496,-1.0412489999999999,-1.0614627,-1.086765,-1.1095114,-1.1302335,-1.1477278999999998,-1.1489504,-1.1419983,-1.144061,-1.1460091000000001,0.40550301,0.71545285,1.0017961,1.2406983999999999,1.2286122,1.1922485,1.316314,1.5521454,1.5933223,1.6861036,1.4110344,1.196099,1.121259,1.0570868999999998,1.1021408000000001,1.1621683,1.0577551,1.06198,1.0013378000000002,0.99545517,0.99131112,1.0393058000000002,1.1505370000000001,1.1633712999999999,1.1946552,1.1465263,1.0987986,0.97213993,0.08400250599999999,-0.05000912,-0.10509035,-0.15984966,-0.21985054,-0.25610779,-0.30845318,-0.34122677,-0.36391596,-0.41304747,-0.43803444,-0.48652959999999995,-0.60910545,-0.69038982,-0.74814445,-0.79707519,-0.8394286,-0.87981084,-0.91693893,-0.95349374,-0.98317335,-1.0129671999999998,-1.0377193999999998,-1.063709,-1.088522,-1.1188508,-1.1429610000000001,-1.1641377,-1.1717921999999998,-1.1839773999999998,-1.195341,-1.2002110000000001,0.058471308,0.19705193,0.31126227,0.47292333,0.72486437,0.99211296,1.2023326,1.337437,1.4184544
349,1,-0.99003966,-1.018561,-1.0533748,-1.0743998,-1.076295,-1.1217344999999999,-1.1749745,-1.2026178,-1.257076,-1.3039513999999999,-1.3549628999999999,-1.3844516000000002,-1.4088472,-0.12930421,0.17684163,0.12920081,0.26776087,0.4828372,0.52281822,0.84844883,1.0770538,1.2963432,0.23329178,0.23682489999999998,0.30112457,0.78173741,0.96124301,0.89288336,0.9649959000000001,1.180801,1.2658486,1.1721146999999998,1.2488395,1.1483633,1.0197509,0.98717982,1.0963545,0.9145976999999998,0.87358172,0.91995843,0.98537006,0.90264875,0.9564176,0.76546832,0.6712329,0.52695523,0.43634403,0.3773666,0.29809201,0.24432223,0.15485963,0.095883131,-0.003306363,-0.13144831,-0.16898,-0.23546321,-0.31374322,-0.40194171,-0.49281963,-0.57999913,-0.69749851,-0.83683244,-0.92670639,-0.98340448,-1.0443269,-1.1143818,-1.172976,-1.1683807,-1.2544341,-1.3375912,-1.3710479,-1.4524365,-1.4080433,-1.44363,-1.4873178999999999,-1.4762883999999998,0.37543568,1.0848948,1.6402508000000002,2.1543306,1.9763925,0.75676511,0.71928226,0.93048079
1243,1,-0.52510409,-0.33568219,-1.5208708999999998,-1.0662049,-0.94583949,-1.0496455,-1.3935737,-1.0108582,-0.92975241,-0.8277440999999999,-1.1043598999999997,-0.84599806,-0.64227436,-0.40540390000000004,0.010179874,0.22560534,0.52618368,0.81557489,1.0298947,0.95739972,0.98190782,1.2169631,0.40089664,-0.32962709999999995,2.1185723,2.0379068,1.9802056000000001,1.8595751,1.7764828999999998,1.6613330000000002,1.5668712,1.4897412,1.4153011,1.3535093999999999,1.2972077,1.2130842,1.1299043,1.0716997,1.0057528,0.93421587,0.88328546,0.83419601,0.75492911,0.60831879,0.470541,0.38104613,0.30332522,0.22148405,0.13298753,0.041843528,-0.035229687999999995,-0.10630454,-0.16932657,-0.19487635,-0.17822304,-0.19714739,-0.20185862,-0.12362307,-1.282145,-1.1615888,-1.5219301,-1.3828280000000002,-1.2271665,-1.4199218,-1.4553962999999999,-1.0821033000000002,-1.0430211,-0.85247292,-0.89057739,-0.90127049,-0.76150527,-1.2181133,-1.1350933,-0.86417571,-0.99643368,-0.16137894,-0.58019912,-0.55900269,-0.28134521,-0.09057636599999999,-0.10176451,0.22082088,0.17180364,0.0089876297
888,1,-0.99748817,-1.0457096,-1.0837354,-1.1178488000000002,-1.1498674,-1.1845872,-1.2061903999999999,-1.2517111,-1.2873566,-1.3228864,-1.3419818000000001,-1.3448748,-1.3624277,-1.3714933999999999,-1.3749653,0.039080247,0.30788604,0.56093279,0.85737932,1.1817355,1.2284144,1.4083768,1.4610341999999998,1.2993415000000001,1.1574878999999998,1.1230984,1.2399875,1.2851226,1.3156758,1.3653635,1.3134769,1.2804934,1.2874371999999998,1.2473941000000002,1.1534781,1.1763351,1.0382287000000001,0.97785531,0.85063323,0.46574372,0.35541323,0.19878989,0.15836064,0.10118981,0.098875185,0.025501116,-0.018014,-0.058288739000000006,-0.088481504,-0.13683083,-0.18698212,-0.24206989,-0.28849472,-0.32956322,-0.37099482,-0.41323685,-0.44969188,-0.47399584,-0.49482742,-0.52392549,-0.55423628,-0.5774933000000001,-0.68848511,-0.75059422,-0.80591399,-0.85637251,-0.89757301,-0.94386585,-0.97527854,-1.0075179,-1.0426228000000002,-1.0691864,-1.0703991000000002,-1.0707847,-1.0761303,-1.0796572,0.21952551,0.57360553,0.92751211,1.3630489,1.467978,1.465085,1.5817813,1.8259741000000003
827,1,-0.9691371999999999,-1.0251937,-1.0894138,-1.1547231000000002,-1.1808457,-1.2175136,-1.1986246999999999,-1.3014856000000001,-1.2640236999999999,-1.3698068,-1.3613302999999999,-1.4299992,-1.4546671,-1.4106965,-1.4627624,0.32588352,0.64351528,1.0198802,1.2636996,1.3585794,1.3212678999999998,1.4430718999999999,1.6468897,1.3935463,0.99219604,0.81098262,0.96400467,0.95486162,1.0444837,1.1159153,1.0649601,1.0744857,1.2398258,0.96346043,0.90241533,0.87130256,0.82250281,0.78712735,0.69134,0.36969393,0.25730881,0.12502860000000002,0.09049841300000001,0.14746321,0.14187625,0.076348228,0.023965702000000002,-0.023248046,-0.076038379,-0.12023065,-0.18118603,-0.23375911,-0.26652238,-0.30734097,-0.34605007,-0.39097194,-0.42348163,-0.44621209,-0.46615017,-0.49662749999999994,-0.52113599,-0.54018432,-0.60463202,-0.68463499,-0.7589241999999999,-0.82321175,-0.87073765,-0.93956669,-0.9890916,-1.0227454,-1.0613173,-1.0787463,-1.1054146999999999,-1.1027476,-1.0947472,-1.1002081,0.59891002,1.0565251,1.5316477,1.5202188,1.722131,1.7411793000000002,1.7045115000000002,1.1425836
335,1,-1.5441677,-1.5821794,-1.6224933000000001,-1.6557526000000002,-1.7076581000000002,-1.7627297,-1.7787126,-1.7837498999999999,-1.6738939999999998,-1.4672838,-1.2707496,-1.0664427,-0.87365228,-0.65091568,-0.44012859,0.24003306,0.23272659,0.29244119,0.48076748,0.58529538,0.70001914,0.95849363,1.1148552999999999,1.2788012,1.4489626,1.5706608999999998,1.5519793,1.6379350000000001,1.6046757,1.5404252,1.5986286,1.5588903,1.5240479999999998,1.4500418,1.3532876,1.4877639999999999,1.4917951,1.0347313,0.83366228,0.68651372,0.57766643,0.48076865,0.38574104,0.31058378,0.23438961,0.15637943,0.13521563,0.083381854,0.014271715,0.031548071000000004,0.00096754852,-0.07557145700000001,-0.09803225,-0.18010053,-0.17318952,-0.23819683,-0.27236233,-0.33914917,-0.34956631,-0.35863701,-0.48245973,-0.50074473,-0.56020863,-0.64054916,-0.6368053000000001,-0.66368317,-0.66992097,-0.72348132,-0.75544476,-0.81620448,-0.88574773,-0.87667585,-0.87552361,-0.84375202,-0.85772823,-0.85651833,-0.11649849999999999,0.05592964,0.17495278,0.33356242,0.54555823,0.83668702,0.88506412,1.2271593
455,1,-1.1415184999999999,-1.1949778,-1.2524201000000001,-1.3184732,-1.3737204,-1.3693875,-1.4505253,-1.5289322,-1.5604777,-1.6372171,-1.5953598,-1.6289136999999998,-1.670106,-1.6597065,0.08624082599999999,0.75517327,1.2788053999999998,1.7635193,1.5957456,0.44578743,0.41044572,0.60957988,0.67611998,0.76067053,0.85413111,0.87593244,0.95252046,1.0725198999999999,1.147251,1.1289508999999998,1.1106253000000001,1.0896625,1.0453355,0.9183981,0.8433252,0.73868059,0.64118472,0.44489394,0.23820459,0.049388432,0.02111489,0.42076372,0.63687847,0.61886979,0.58853743,0.50755107,0.41337146,0.34537645,0.27081007,0.21949902,0.13697186,0.10626050000000001,0.071378376,0.025501719,-0.03478312,-0.1202183,-0.1530788,-0.20028107,-0.23213031,-0.27023393,-0.32856887,-0.49795068,-0.66200347,-0.76900443,-0.86966866,-0.95318936,-1.0084374,-1.0835085,-1.1252144,-1.190428,-1.2154517,-1.2273955,-1.2313758999999997,-1.2215184,-1.2187388000000001,0.098297971,1.3039912,1.8403783,0.82239521,1.2801053999999998,1.4880955,1.288067,0.95308984,1.0045178
1098,1,-0.77803782,-0.81672005,-0.87427423,-0.9365133,-0.95971326,-0.99005259,-1.0228448,-1.0962376,-1.1319308000000001,-1.1827927,-1.1604847,-1.1513383999999998,-1.1854699,-1.1914930000000001,-1.1921621999999998,0.45817784,0.81956556,1.1160383,1.411841,-5.5184684,0.61986481,0.64422557,0.68893065,0.5951482,0.50502426,0.50422087,0.65225639,0.62816395,0.71717241,0.78208842,0.73122659,0.72765717,0.75692479,0.77245134,0.76067292,0.82625843,0.73122659,0.76268088,0.77048818,0.56793283,0.53580905,0.48561619,0.44747009,0.51082412,0.5031502,0.4555009,0.41534629999999995,0.35913059999999997,0.29086815,0.21457541,0.17665176,0.11606324,0.064665815,0.0084501074,-0.025011621,-0.071858563,-0.11558206,-0.14467149,-0.16019805,-0.19053634,-0.21373682,-0.25496209,-0.42253905,-0.49213945,-0.56709425,-0.63847962,-0.67914376,-0.69398206,-0.75269652,-0.7832578,-0.82140443,-0.81184446,-0.76875815,-0.74644964,-0.74042679,-0.73484992,0.74929619,1.3024871999999998,1.6913592,1.8587578999999999,1.0477759,1.0114142,1.0524601999999998,1.170246
