,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
913,2,-0.63647601,-1.0320548,-1.3363461,-1.4276335,-1.4884918,-1.6406374,-1.5797792,-0.81905081,0.70240582,1.2197011,1.432705,1.3414176000000002,0.97626802,0.70240582,0.76326409,0.70240582,0.85455149,0.55026016,0.24596883,0.30682709,0.032964902000000004,0.093823167,0.21553969,-0.18003903
713,2,-1.0182046999999999,-1.3705392,-1.5215397,-1.59704,-1.6725401999999998,-1.4712062,-0.96787124,-0.5400365,0.54213371,1.322303,1.1713025,1.1713025,0.8944681999999999,0.59246721,0.69313421,0.64280071,0.76863446,0.69313421,0.39113322,0.49180022,0.038798726,0.71830096,0.34079972,-0.31353576
881,2,-0.10666823,-0.54139155,-0.97611488,-1.2659303999999998,-1.2176278,-1.1693252,-1.1210226,-1.6040485,-0.73460192,0.08654213300000001,0.85938359,1.1975017,1.052594,0.85938359,-0.01006305,-0.10666823,-0.29987859999999994,-0.29987859999999994,-0.25157601,0.23144991,0.811081,2.1635536,1.5839225000000001,0.85938359
992,2,0.70787592,-0.64224504,-0.75475512,-0.75475512,-0.97977528,-1.4298156000000002,-1.0922854,-1.8798558999999997,-0.19220472,1.3829364,1.8329767,1.9454868000000003,1.1579162,0.37034568,-0.19220472,-0.30471479999999995,0.70787592,0.2578356,-0.30471479999999995,-0.64224504,-0.41722488,-0.19220472,1.0454062,0.37034568
59,2,-0.9881325999999999,-1.2604079,-1.5326833,-1.6960485,-1.6143659,-1.4510007,-1.0970427,-0.36189931,0.67274699,1.4623455,1.2172976999999998,1.1900701,1.0267049000000001,0.67274699,0.61829193,0.67274699,0.56383686,0.45492672,0.31878905,0.29156151,0.26433398,0.69997453,0.10096877,-0.22576164
1028,2,-0.58214415,-1.1312408,-1.4973052,-1.6803374,-1.6803374,-1.4667998,-1.1922515,-0.70416563,0.57705992,1.3701995,1.4617156,1.248178,1.0346404,0.51604918,0.60756529,0.66857603,0.63807066,0.51604918,0.27200621,0.18049010000000001,-0.09405822800000001,0.72958677,0.21099547,-0.0025421181
434,2,-0.80532083,-1.2261416,-1.5267278999999998,-1.6169038,-1.6469625,-1.4064934,-1.0758485,-0.62496905,0.69761072,1.3589006000000001,1.4490764999999999,1.328842,0.90802113,0.36696577,0.66755209,0.75772798,0.5773762,0.4872003,0.21667262,0.27678988,0.42708303,0.66755209,0.12649673,-0.3845
984,2,2.0207610000000003,-0.17042563,-0.68170251,-1.0469003000000001,-1.2660189,-1.1929794,-0.90082118,-1.4120981000000001,0.34085127,1.363405,1.7286028000000002,1.6555631999999998,1.2173258999999998,0.7790885999999999,-0.24346518,-0.31650474,-0.024346512,-0.09738606699999999,-0.09738606699999999,-0.24346518,-0.97386073,-0.60866296,0.34085127,-0.17042563
157,2,-0.60929763,-0.97357522,-1.1817339,-1.4939718000000002,-1.5460114999999999,-1.4939718000000002,-1.6500907999999999,-0.55725798,0.37945583,1.0559714,1.3161696000000003,1.3682093000000002,1.0039316999999999,1.0559714,0.69169377,0.89985239,0.95189205,0.43149549,0.11925755,-0.19298039,-0.34909936,0.84781274,0.22333686,-0.29705971
550,2,-0.54186234,-0.95081505,-1.4415583,-1.7278252,-1.7687205000000001,-1.5642441,-1.2370819,-0.41917653,0.15335727,1.0939485,1.2166343000000002,1.2984248999999999,1.0939485,0.35783362,0.15335727,-0.092014364,0.07156672,0.11246199999999999,0.48051944,0.84857687,0.97126269,1.1757389999999999,0.64410052,0.07156672
439,2,-0.80401955,-1.1367173000000002,-1.3862406,-1.5803143,-1.6634886999999998,-1.4416902,-1.5803143,-0.58222105,0.47132181,1.0258180000000001,1.2753413,1.2476165000000001,0.97036843,0.6653955,0.77629474,0.85946918,0.9149188,0.69312031,0.33269775,0.16634888,0.083174445,0.24952332,0.49904662,-0.055449617
941,2,-0.58635944,-1.4079252,-1.3549209999999998,-1.5139337,-1.5139337,-1.5404358,-1.4079252,-0.74537218,0.50022755,1.03027,1.1362785,1.0567721,0.81825301,0.4472233,0.47372543,0.50022755,0.55323179,0.52672967,0.34121482,1.3217933000000002,1.0567721,0.65924028,0.15569997,-0.50685308
994,2,0.062451477000000005,-0.96306758,-1.1208396999999999,-1.2786118999999998,-1.5152702,-1.1997258,-0.96306758,-1.8308145,-0.41086501,0.53576797,1.1668566,1.0090845,1.6401731,0.53576797,0.8513122999999999,0.69354013,0.53576797,0.22022364,-0.41086501,-0.17420676,-0.48975109,1.0090845,0.77242622,1.3246288
806,2,-0.39086085,-0.94266441,-1.1934841999999999,-1.2938121,-1.3439761000000001,-1.3439761000000001,-0.99282837,-0.89250045,0.26127062,1.2645498,1.6658615,1.7160255000000002,1.4652056999999998,0.91340209,0.61241833,0.71274625,0.81307417,0.66258229,0.11077874,-0.19020501,-0.79217253,-0.29053293,0.060614779,-0.59151669
866,2,0.14516143,-0.64662817,-1.1217019,-1.2800598,-1.2800598,-1.4384178,-1.8607056,-1.1744879,0.46187726,1.5703827,1.9398845,1.5703827,0.9897370000000001,0.51466324,0.09237545,-0.065982469,-0.065982469,-0.065982469,0.039589477000000005,0.1979474,0.1979474,0.40909129,0.83137908,0.039589477000000005
710,2,-0.8869813,-1.3924905,-1.5329097,-1.5329097,-1.7294965,-1.4486581,-0.99931667,-0.38147217,0.65762994,1.4158937,1.2754743999999998,1.2473906000000001,0.9665521999999999,0.60146226,0.6295460999999999,0.76996531,0.76996531,0.37679153,0.20828849,0.26445617,0.20828849,0.65762994,0.15212081,-0.29722065
501,2,-0.67489646,-1.1546138000000001,-1.4650192,-1.5214565,-1.6061125,-1.4932378000000002,-1.5496752,-0.56202179,0.62316224,1.3286288999999998,1.2721916000000002,1.2721916000000002,0.99000492,0.59494357,0.62316224,0.82069291,0.79247425,0.56672491,0.25631956,0.34097557,0.058788898,0.36919423,0.34097557,-0.22339778
841,2,-0.82797369,-1.1786448999999999,-1.5585387,-1.7338743000000003,-1.5877613000000002,-1.5000935,-1.1494223,-0.27274427,0.89615975,1.3344988000000002,1.3637214,1.1883858,0.92538235,0.28248513,0.51626594,0.66237894,0.72082414,0.54548854,0.07792692799999999,0.07792692799999999,0.31170773,0.89615975,0.22403993,-0.21429908
468,2,-0.097203259,-0.85895939,-1.2874472,-1.525496,-1.4778863000000002,-1.1922277000000001,-1.0493983999999998,-0.57330084,0.71216264,1.6643578,1.9976261000000002,1.4739188,0.95021143,0.18845529,-0.14481302,-0.24003253,-0.28764229,-0.33525205,-0.28764229,-0.049593501,0.37889433,1.3310895,0.7597724,-0.049593501
963,2,0.1047259,-0.50966607,-0.95649659,-1.3474733,-1.5150347,-1.3474733,-1.1799118999999998,-1.4591809,-0.90064277,0.43984880000000004,0.77497169,0.94253314,0.66326406,0.43984880000000004,-0.34210462,0.16057972,-0.23039699,-0.06283554200000001,0.048872089,0.77497169,1.3335098,2.1154632999999996,1.2218022,0.8308254999999999
122,2,0.40066425,-0.40583411,-0.96417915,-0.90214082,-1.3364091,-1.1502941,-0.77806414,-1.4604858,-1.2123325,0.33862592,0.95900929,1.0830859,0.95900929,0.46270259,0.27658758,0.58677927,-0.65398746,-0.77806414,-0.65398746,-0.28175744,0.83493262,1.9516226000000003,1.5793926,1.1451243
653,2,1.5222307,0.64286766,-0.076611165,-0.31643745,-0.55626372,-0.31643745,-1.5955108999999998,-1.9152793000000001,-1.1158583999999998,-0.31643745,0.56292556,0.56292556,0.80275184,0.083273018,-0.47632163,-0.39637954,-1.1158583999999998,-0.55626372,-0.47632163,-0.15655326,0.40304138,0.88269393,1.7620569,2.1617674
160,2,0.37346372,-0.047622894000000006,-0.52886474,-0.76948566,-1.0101065999999999,-1.130417,-1.7921246,-1.8522797999999998,-0.70933043,0.49377419,0.9148608,1.1554817,0.9148608,0.37346372,0.43361896,0.25315326,-0.34839904,-0.46870951,-0.58901997,-0.46870951,0.31330849,0.61408465,1.997655,1.8773445
212,2,-0.99658473,-1.2336577,-1.365365,-1.4970722,-1.4443893,-1.3126821000000002,-1.4180479,-0.73317026,0.55756062,1.2424382,1.2951211,1.2687796999999998,0.95268232,0.7156093000000001,0.79463364,0.92634087,1.0580481000000002,0.68926785,0.42585339,0.26780471,-0.17999988,-0.12731699,0.24146326,-0.12731699
858,2,0.35239265,-0.17291316,-0.75074955,-1.1709942,-1.1709942,-1.0134025,-1.6963,-1.1709942,0.45745381,2.0333712,2.0859018,1.5605959999999999,1.0878208,0.87769845,-0.015321413999999998,0.037209166,-0.015321413999999998,0.037209166,-0.17291316,-0.067851995,-0.75074955,-0.69821897,0.29986206,0.037209166
251,2,-0.16778057,-0.80616518,-1.2481236999999998,-1.4445497999999999,-1.5427628,-1.5427628,-1.2972303,-0.16778057,0.32328451,1.2563082,1.6982667,1.3054146999999998,0.91256261,0.12685848,-0.11867406,-0.21688708,-0.31510009,-0.51152613,0.66703007,0.12685848,1.6000537000000001,1.2072017,0.37239102,-0.21688708
797,2,-0.98144494,-0.9519278,-1.3946849,-1.2470992,-1.6013049,-1.5127535,-1.2766164,-0.62723925,0.34682641,1.1733063999999997,1.2913748999999999,1.4389606000000001,1.2028235,0.81910067,0.90765209,0.90765209,0.93716923,0.73054924,0.40586069,0.081172142,-0.27303356,-0.3025507,-0.007379281800000001,-0.066413565
731,2,-0.81772966,-1.1448215,-1.3827065,-1.4421777,-1.4124421,-1.3232351999999998,-1.4719133,-0.69878716,0.37169529,1.1448215,1.2637639999999999,1.2934996,1.1150859,0.75825839,0.90693651,0.84746526,1.025879,0.87720089,0.66905152,0.2527528,-0.28248843,-0.19328156,-0.044603443,-0.31222405
964,2,-0.44323823,-1.1644393999999998,-1.4949899,-1.3747897,-1.4348898,-1.4048398000000002,-1.7654404,0.06761260000000001,0.72871368,1.3297146999999998,1.4499149,1.3297146999999998,0.99916412,0.54841338,0.78881377,0.84891387,0.93906402,0.39816314,0.24791289,0.12771269999999998,-0.23288789,-0.41318818,0.037562551,-0.11268769
664,2,-1.1731040000000001,-1.4537135,-1.4225347,-1.3913559,-1.4225347,-1.4537135,-1.3289982,-0.58070594,0.51055355,1.2588458,1.5082765,1.1653091999999998,0.94705734,0.60409008,0.51055355,0.63526892,0.75998429,0.41701702,0.16758628,0.011692072,0.54173239,0.85352082,0.32348049,0.011692072
243,2,0.022959187000000002,-0.67833949,-1.0790816,-1.4297309,-1.5299163999999998,-1.3796382,-1.6801947,-1.0790816,0.27342299,1.2752782,1.9765769,1.3754638000000001,1.1750927,0.32351575,-0.07722633799999999,-0.1273191,0.022959187000000002,-0.027133576,0.022959187000000002,0.47379404,0.27342299,1.1249999,0.72425786,0.022959187000000002
832,2,-0.83853908,-1.2545583999999999,-1.5405716999999999,-1.5405716999999999,-1.5665729,-1.4625681000000001,-1.4625681000000001,-0.50052333,0.7215335999999999,1.1895554,1.3195614,1.0595493,1.0855506000000001,0.74753481,0.66953118,0.85153966,0.85153966,0.51352391,0.35751665,0.14950696,0.071503323,0.20150938,0.30551423,0.071503323
355,2,-0.84458128,-1.3089871000000002,-1.609485,-1.691439,-1.636803,-1.4455771000000002,-0.95385324,-0.29822141,0.60327233,1.4774481000000002,1.3408581,1.2315861000000001,0.6852263000000001,0.41204638,0.6852263000000001,0.63059032,0.82181626,0.38472839,0.22082044,0.19350244,0.46668237,0.79449827,0.24813843,-0.40749339
898,2,-0.19803807,-0.8257814,-1.3638471,-1.2741695,-1.6328799999999999,-1.2741695,-1.0051366,-1.0948143,-0.018682831,1.2368038000000001,1.5955143,1.8645471000000002,0.96777096,0.96777096,0.25035002,0.25035002,0.1606724,0.34002764,-0.018682831,-0.018682831,-0.91545902,1.0574486,0.78841573,0.1606724
415,2,-1.0106619000000001,-1.3159418999999999,-1.5379637,-1.7322328000000002,-1.5934692,-1.4547055,-0.92740365,0.099447279,0.79326546,1.3760728000000002,1.4870837,1.1818037000000001,1.0707928,0.5157382,0.65450184,0.59899639,0.54349093,0.34922183,0.071694551,0.071694551,0.26596365,0.62674911,0.18270546,-0.31684364
236,2,-0.88848275,-1.3065923000000002,-1.557458,-1.6968278,-1.557458,-1.5017101000000002,-0.99997862,-0.47037322,0.67245949,1.3414347,1.3135608,1.2578128,0.95119918,0.56096362,0.58883759,0.70033346,0.70033346,0.44946774,0.36584584,0.11498012,0.14285409,0.78395537,0.33797187,-0.30312941
567,2,-1.0555546999999998,-1.3303736000000002,-1.580209,-1.580209,-1.7051266999999999,-1.3303736000000002,-1.0805382,-0.38099904,0.69329329,1.3678489,1.2679148,1.09303,0.96811226,0.54339204,0.59335912,0.74326038,0.66830975,0.46844141,0.24358954,0.21860599,0.29355662,0.86817809,0.3435237,-0.33103195
872,2,-0.79638467,-1.3600456,-1.5393923,-1.5650133,-1.6931180000000001,-1.5393923,-1.0782151000000002,-0.41207036,0.71525163,1.2789126,1.2789126,0.99708215,0.81773546,0.40780018,0.43342114,0.58714686,0.79211449,0.89459832,0.71525163,0.61276782,0.33093732,0.58714686,-0.0021350876999999997,-0.46331227
867,2,-0.93077246,-1.3855691,-1.5460855,-1.706602,-1.599591,-1.5728381999999999,-0.9575252000000001,-0.23520118,0.2731009,1.2094468,1.3432106000000001,1.1559414,0.96867217,0.64763928,0.62088654,0.7278975000000001,0.78140299,0.56738106,0.19284268,0.2731009,0.78140299,0.51387557,0.059078967999999996,-0.18169570000000002
719,2,0.050084569,-0.55093018,-1.031742,-1.1519449,-1.2721479,-0.91153903,-0.43072723,-1.8731626000000001,-1.1519449,0.29049047,0.53089637,0.89150522,0.65109932,0.29049047,-1.031742,0.41069342,0.53089637,0.050084569,0.41069342,0.050084569,0.050084569,2.2137376,1.7329258,1.252114
687,2,-0.91741201,-1.1095881,-1.3841253999999998,-1.4939403,-1.4664866,-1.4115791000000002,-1.5488476999999998,-0.80759711,0.42782057,1.1141637,1.1965249,1.2788861,1.08671,0.70235783,0.89453392,0.83962647,0.94944137,0.78471901,0.51018175,0.20819076,-0.066346499,-0.066346499,0.29055194,-0.011439048
123,2,1.1750733999999998,0.23501467,-0.12654636,-0.4881074000000001,-0.70504401,-0.70504401,-1.5727905,-1.9343516,-1.2112295,-0.27117078,0.6688879,0.5242635,0.4519513,0.16270247,-0.12654636,-0.41579519,-0.4881074000000001,-0.56041961,-0.27117078,0.09039025699999999,0.4519513,0.5965756999999999,2.3320687,2.1874443
905,2,-0.80854647,-1.0910081,-1.5711928999999998,-1.6276852,-1.7124237,-1.5711928999999998,-1.3452236000000002,-0.41310017,0.9709619,1.0839466,1.2534236,1.2251774,0.91446957,0.49077709999999997,0.60376176,0.68850025,0.54726943,0.43428477,0.29305395,0.29305395,0.40603861,0.82973108,0.18006929,-0.074146192
57,2,-0.76494385,-1.2013619,-1.5214018,-1.6377799,-1.6086854,-1.4923073,-1.1431728,-0.6485656999999999,0.51521575,1.3880518,1.3007681999999998,1.2134846000000001,1.0971065,0.74797204,0.54431028,0.77706657,0.57340482,0.48612121,0.28245946,0.16608131,0.16608131,0.74797204,0.28245946,-0.27033673
982,2,-0.85092255,-1.2251503000000001,-1.3320725,-1.7330308,-1.599378,-1.4657253000000001,-1.2518809,-0.5568865,0.61925779,1.2875216,1.3944438,1.2340605,0.99348551,0.80637165,0.85983276,0.67271889,0.64598834,0.51233558,0.32522172,0.27176061,0.1648384,0.40541337,-0.022275458999999997,-0.15592822
290,2,-1.0983096,-1.4108721000000002,-1.5411063999999999,-1.6192469999999999,-1.6192469999999999,-1.5150596,-1.1243565,0.021705719,0.59473685,1.1938148000000002,1.2459086000000001,1.1156742,0.85520554,0.59473685,0.59473685,0.75101806,0.67287745,0.59473685,0.17798694,0.17798694,0.77706493,0.64683058,0.23008068,-0.31690358
859,2,-0.56861853,-1.0818848,-1.3536139999999999,-1.6253431999999999,-1.6857275,-1.564959,-1.2328455,-0.74977135,0.48810617,1.3032938,1.3636781,1.2731017,0.94098819,0.54849044,0.85041179,0.85041179,0.85041179,0.72964325,0.27676123,0.095608419,-0.14592865,0.48810617,0.03522415,-0.08554438800000001
55,2,-1.0574151000000003,-1.3836699,-1.6633168999999999,-1.6167091,-1.6167091,-1.4535817,-1.0574151000000003,-0.42820943,0.52725107,1.1331528,1.1797607,1.1098489,0.87680978,0.66707455,0.64377064,0.66707455,0.78359413,0.52725107,0.38742758,0.59716281,0.34081975,0.78359413,0.31751584,-0.26508203
536,2,-1.0253864,-1.2037143999999997,-1.4266245000000002,-1.6495346000000002,-1.7386986,-1.4712065,-0.98080438,-0.84705833,0.35665613,1.1145504,1.3820424999999998,1.2037143999999997,1.0699683999999998,0.75789428,0.53498419,0.66873024,0.62414823,0.44582016,0.49040218,0.49040218,0.13374605,0.66873024,0.40123815,-4.0625001e-09
293,2,-0.40782256,-0.84607966,-1.333032,-1.4304225,-1.5765082000000001,-1.2356415,-1.8686796,-1.0895558,0.127825,1.2478153,1.3452058,1.5399867,1.1991201,0.71216778,0.56608208,0.46869163,0.51738686,0.32260593,0.22521546,0.22521546,0.030434526,0.127825,0.90694871,0.22521546
969,2,-0.64251105,-0.95489211,-1.6364508,-1.4376628,-1.4944594,-1.6648491,-1.2104766000000002,-0.67090933,0.91939426,1.5157581,1.4021649999999999,1.3737667,0.86259771,0.69220804,0.80580115,0.63541148,0.6070131999999999,0.35142870000000004,0.09584419,-0.017748924,-0.10294376,0.46502181,0.09584419,0.010649354
279,2,-0.76406636,-1.1501209,-1.3753194,-1.4718331,-1.6005178999999998,-1.5040043,-1.0536073000000001,-0.76406636,0.42626859999999994,1.2627202,1.2948913999999998,1.3270626,1.1018641000000002,0.84449439,0.84449439,0.97317925,0.94100803,0.71580953,0.39409738,0.16889888,-0.21715570000000003,-0.08847084599999999,-0.024128416,-0.28149813
426,2,-0.71317264,-0.97707793,-1.3163847,-1.4294870000000002,-1.4671877,-1.3917861999999999,-0.97707793,-0.86397566,0.19164551,1.2849674,1.4734711999999999,1.4734711999999999,1.2095658999999999,0.87025912,0.83255836,0.98336139,0.98336139,0.68175533,0.26704702,0.0031417277,-0.48696811,-0.48696811,0.116244,-0.26076356
1027,2,0.71432123,0.62902914,0.11727662,-0.30918381,-0.30918381,-0.30918381,0.031984528,-1.6738572,-1.5885651,-0.22389173,-0.13859964,0.28786079,-0.13859964,-0.47976799,-0.47976799,-0.56506007,-0.56506007,-0.82093633,-0.47976799,-0.30918381,0.11727662,2.420163,2.1642867000000003,1.9084104
582,2,-1.0332543,-1.3025062,-1.410207,-1.4371322,-1.4909826000000002,-1.5717581,-1.3025062,-0.575526,0.77073365,1.3092375,1.2553871,1.2284618999999999,1.093836,0.50148172,0.52840691,0.60918249,0.5822573,0.44763133,0.25915498,0.44763133,0.79765884,0.60918249,0.070678638,-0.38704965
929,2,-0.6321951,-1.1869991000000002,-1.3558525,-1.5970716,-1.6211935,-1.5005839,-1.1628771999999998,-0.55982936,0.52565666,1.3940455,1.4664112,1.3216798,1.1769483,0.83924152,0.76687578,0.74275387,0.52565666,0.42916902,0.21207181,0.16382798,0.019096515,0.45329093,-0.0050253963,-0.4150979
718,2,-0.75455421,-1.1771045,-1.3581975,-1.448744,-1.5091084,-1.3280154,-1.267651,-0.66400771,0.63382552,1.086558,1.3280154,1.267651,1.3280154,0.81491853,0.72437202,0.96582938,0.99601154,0.75455419,0.54327902,0.06036433,-0.30182169,-0.36218602,-0.030182174,-0.30182169
769,2,-0.79708701,-1.303315,-1.5697507,-1.6763251000000001,-1.5431072,-1.5164636,-1.2233842,-0.21092832,0.61502258,1.3343991000000002,1.4942606,1.2278248,0.98803266,0.53509185,0.48180469,0.64166616,0.61502258,0.50844827,0.13543819,0.2420125,0.21536892,0.72159689,0.2420125,-0.15764116
70,2,-1.1112308000000002,-1.3828398000000002,-1.5309902,-1.6050653999999998,-1.6050653999999998,-1.2840729,-1.0124639000000002,-0.5680126999999999,0.46904002,1.1851002,1.2838671,1.2591754,1.111025,0.51842348,0.49373175,0.7653408,0.86410772,0.56780695,0.32088963,0.34558137,0.2961979,0.71595733,0.32088963,-0.41739314
498,2,-0.72974132,-1.1081257,-1.3243454,-1.3513728,-1.5135375,-1.3513728,-1.5946198999999999,-0.78379623,0.24324711,1.1081257,1.1081257,1.2702904,1.1892081,0.75676877,0.83785115,0.86487861,1.2162355,0.94596098,0.51352167,0.24324711,-0.21621965,-0.16216474,0.054054912000000004,-0.21621965
516,2,-0.75034038,-1.1184801000000002,-1.4252632,-1.3639066,-1.4866198999999998,-1.3639066,-1.5172982,-0.68898375,0.53814872,1.2744282,1.3664631,1.4584981000000001,1.151715,0.84493184,0.69154028,0.66086197,0.84493184,0.7528969,0.41543547,0.10865235,-0.16745245,-0.22880908,0.13933067,-0.13677414
318,2,0.81586664,0.20776728,-0.33952214,-0.70438176,-0.9476215,-0.9476215,-2.0422003,-1.7381506999999998,-1.1300513,-0.035472467,0.93748651,0.87667657,0.81586664,0.39019709,0.14695734,-0.09628240199999999,-0.33952214,-0.64357182,-0.40033208,-0.09628240199999999,0.57262689,1.3631561,2.1536852000000004,1.1807263000000001
392,2,-0.7631223,-1.2040918999999999,-1.4098776000000002,-1.5568674999999998,-1.4686736,-1.4686736,-1.5274695,-0.49854057,0.67737822,1.2359396999999999,1.2359396999999999,1.4417254,0.58918431,0.58918431,0.76557213,1.0007559000000001,0.88316401,0.67737822,0.55978634,0.32460258,0.0012249152,-0.057571024000000005,0.23640867,-0.26335681
607,2,-0.70034067,-1.0570129,-1.4582691,-1.5920212,-1.5474371,-1.4582691,-1.1015968999999999,-0.92326079,0.28050781,1.1276042,1.2167723,1.3951083999999998,1.2167723,0.77093206,0.68176402,0.77093206,0.94926815,0.59259597,0.23592379,0.19133976,0.32509183,0.63717999,0.057587704,-0.61117263
886,2,0.90937687,-0.11367211,-0.68203265,-0.79570476,-1.1367211000000002,-0.56836054,-0.56836054,-1.4777374,-0.79570476,0.34101633,0.79570476,0.34101633,0.34101633,-3.1944443e-09,-0.45468844,-0.79570476,-0.34101633,-0.56836054,-0.11367211,-0.45468844,-3.1944443e-09,2.6144585,2.3871142999999995,1.1367211000000002
458,2,-0.9131273999999999,-1.2641695,-1.3895416999999999,-1.5901372,-1.5399883,-1.3393928,-1.3895416999999999,-0.78775522,0.41581774,1.0426787,1.1429764,1.0928275,0.99252978,0.71671098,0.8671575999999999,0.99252978,1.0677531,0.74178542,0.5913388,0.44089218,-0.010447686,-0.010447686,0.34059443,-0.21104318
562,2,0.95,-0.05,-0.95,-1.25,-1.65,-1.35,-0.65,-1.55,-0.15,1.25,1.65,1.75,1.55,0.45,-0.45,-0.35,-0.15,-0.35,-0.35,-0.15,-0.15,0.35,1.15,0.45
675,2,-0.80765223,-1.2168058000000002,-1.4469546999999998,-1.523671,-1.5492431,-1.523671,-1.4725268,-0.5519312,0.72667388,1.1102553999999998,1.3148322000000001,1.1613996000000002,0.72667388,0.72667388,0.88010648,0.93125069,0.95682279,0.62438547,0.41980866,0.24080395,-0.040489172999999996,0.061799234,0.39423656,-0.14277759
724,2,0.29155834,-0.52795699,-1.0322741,-1.4735516000000002,-1.410512,-1.1583534,-1.9778686999999997,-1.1583534,0.039399773,1.4262719,1.9305889999999999,1.5523511,1.1110737,0.48067726,0.2285187,0.16547906,0.16547906,0.16547906,0.039399773,0.16547906,0.039399773,-0.27579843,0.92195472,0.29155834
43,2,-0.026952282999999997,-0.6276031999999999,-1.1820502,-1.5978854999999998,-1.4592737,-1.2282541,-1.7827011000000001,-1.2282541,0.34267905,1.3591652,1.6825926,1.5439809,0.89712605,0.43508688,0.065455552,0.15786338,-0.026952282999999997,0.15786338,-0.026952282999999997,0.11165947,0.15786338,1.0819417,0.89712605,0.29647513
40,2,-0.60117264,-1.0125013,-1.3605486,-1.4871113,-1.4871113,-1.4238298999999999,-1.6769553,-0.9175793,0.34804732,1.1390639999999999,1.328908,1.1707046,0.94921996,0.69609463,0.85429796,1.1074233,0.85429796,0.7277353,0.60117263,0.22148466,0.031640662,-0.15820333,0.22148466,-0.12656266
988,2,-0.87162707,-1.2423444,-1.3482636000000001,-1.5601021000000002,-1.4541829,-1.3217838,-1.4277031,-0.79218764,0.37292398,1.1143587,1.1673183,1.1673183,1.1408385,0.77012112,0.84956055,1.0349191999999998,1.0084394,0.84956055,0.47884321,0.31996436,0.0022066437,-0.18315202,0.055166263,-0.13019239999999999
218,2,0.20626657,-0.17453325,-0.99053285,-1.2081327,-1.2081327,-1.3169327,-0.66413301,-1.1537328000000002,-0.8817328999999999,-0.22893322,0.5326664000000001,0.7502663,0.58706638,0.20626657,0.15186659,-0.33773317,-0.60973303,-0.44653311,-0.22893322,0.5326664000000001,0.69586632,2.4366654999999997,2.1102656000000004,1.2398661
349,2,0.14222256,-0.058562231,-0.46013181,-0.92862963,-0.92862963,-0.92862963,-2.3341232000000005,-1.6648405,-1.2632709999999998,-0.32627528,0.61072038,0.7445769,1.4138596,0.40993559999999996,0.27607908,0.00836603,0.20915082,-0.12549049,0.27607908,0.27607908,0.40993559999999996,0.94536169,2.0831421999999997,1.2130748
1003,2,-0.75747271,-1.2441091,-1.3831481,-1.5221870000000002,-1.6612259999999999,-1.4526676,-1.1398298999999998,-0.72271297,0.35483903,1.1890728000000002,1.4671508,1.3628716,1.2238326000000002,0.66767671,0.63291697,0.63291697,0.77195594,0.45911826,0.28531955,-0.027518127000000003,-0.027518127000000003,0.80671568,0.28531955,-0.20131684
43,2,0.52578889,0.071052553,-0.61105195,-0.95210421,-1.1794723999999999,-0.95210421,-0.38368379,-1.6342086999999998,-1.5205246000000001,0.41210481,1.0942093000000002,1.0942093000000002,1.2078934,0.29842072,-0.61105195,-0.83842012,-0.49736787,-0.2699997,-0.042631532,-0.042631532,0.071052553,2.2310502,1.6626296999999999,0.86684114
15,2,0.17739201,-0.43881178,-0.99899705,-1.2230712,-1.2230712,-1.2230712,-1.5031638,-0.94297852,0.51350316,1.7459107,2.1380404,2.0260034,1.1857255,0.28942905,-0.046682098,-0.046682098,-0.046682098,-0.2707562,-0.2707562,0.0093364283,-0.15871915,-0.38279325,0.56952169,0.12137348
35,2,-0.89604071,-1.2312502,-1.4117476,-1.4891037,-1.4891037,-1.437533,-1.4891037,-0.74132864,0.47058254,1.2183575,1.1925722,1.1410015,1.1152162,0.75422134,0.72843599,0.85736271,0.83157737,0.96050409,0.29008513,0.36744116,0.0064463443,0.058017034,0.26429978,-0.070909689
258,2,-0.39375112,-0.83950709,-1.4635653999999998,-1.5527166000000001,-1.6418678,-1.3744142,-0.92865828,-1.2852629999999998,-0.30459992,1.3001216,1.5675751,1.2109704,1.1218192,0.67606322,0.67606322,0.49776082,0.49776082,0.40860963,0.052004852000000004,0.14115605,-0.30459992,1.2109704,0.58691201,0.14115605
84,2,-0.75366866,-1.1758313,-1.3706757,-1.4356238000000001,-1.5330458999999999,-1.4356238000000001,-1.0784091999999998,-0.81861676,0.41539726,1.2597227,1.2921966999999999,1.3896188999999999,1.0324043,0.77261183,0.77261183,1.0324043,1.0973524,0.74013778,0.3829232,0.22055294,-0.29903191,-0.26655785,0.025708618,-0.26655785
66,2,0.98403309,0.16966088,-0.51942331,-0.83264339,-0.8952874,-0.70735536,-0.70735536,-1.7723037,-0.8952874,0.48288096,0.67081301,0.73345703,0.73345703,0.42023694,-0.51942331,-0.64471135,-0.70735536,-0.76999938,-0.70735536,-0.26884724,0.2323049,2.4248455,1.9236933999999997,1.1719652
347,2,-0.77132521,-1.1467596000000002,-1.4066758,-1.4644348999999999,-1.4644348999999999,-1.3777962,-1.4066758,-0.82908435,0.38385762,1.2502448,1.2502448,1.3368835,1.0480878,0.75929203,0.84593075,0.93256946,0.99032859,0.70153289,0.44161676,0.26833934,-0.19373379,-0.19373379,0.26833934,-0.22261336
